x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP
487128.7119596288,5665491.20801005,0.8499999999999999,44545.369999999995,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.24,2.09
487128.7119601576,5665491.208010049,0.8499999999999999,44545.58,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.3,2.09
487128.7107894839,5665491.208012978,0.8499999999999999,44545.78,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.31,2.09
487128.7066625397,5665491.2080233,0.8499999999999999,44546.020000000004,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.6998170816,5665491.208040426,0.8499999999999999,44546.369999999995,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.7025862389,5665491.208033497,0.8499999999999999,44546.990000000005,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.34,2.09
487128.70968939585,5665491.208015729,0.8499999999999999,44547.36,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.23,2.09
487128.7119391607,5665491.208010102,0.8499999999999999,44547.57000000001,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.23,2.09
487128.7110121326,5665491.208012421,0.8499999999999999,44547.740000000005,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.7078300393,5665491.20802038,0.8499999999999999,44547.96000000001,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.33,2.09
487128.7039144651,5665491.208030175,0.8499999999999999,44548.149999999994,131.8,59.2,152.8,89.7,166.5,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.7012342535,5665491.208036879,0.8499999999999999,44549.58,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.2,2.09
487128.70273388847,5665491.208033128,0.8499999999999999,44549.770000000004,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.16,2.09
487128.70463185414,5665491.20802838,0.8499999999999999,44549.979999999996,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.24,2.09
487128.71192094777,5665491.208010147,0.8499999999999999,44550.56,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.28,2.09
487128.71056062396,5665491.20801355,0.8499999999999999,44550.770000000004,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.7070018836,5665491.208022452,0.8499999999999999,44550.979999999996,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.7042203586,5665491.20802941,0.8499999999999999,44551.130000000005,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.24,2.09
487128.70043287164,5665491.208038884,0.8499999999999999,44551.33,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.24,2.09
487128.69809271354,5665491.208044738,0.8499999999999999,44551.53999999999,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.3,2.09
487128.6986913491,5665491.20804324,0.8499999999999999,44551.740000000005,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.7119305734,5665491.208010122,0.8499999999999999,44556.020000000004,131.8,59.2,152.8,89.7,166.5,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.7119391895,5665491.208010101,0.8499999999999999,44556.17999999999,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.36,2.09
487128.71194546454,5665491.208010085,0.8499999999999999,44556.380000000005,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.7048252707,5665491.208027897,0.8499999999999999,44557.16,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.35,2.09
487128.7019760752,5665491.208035023,0.8499999999999999,44557.36,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.36,2.09
487128.711442149,5665491.208041919,0.8499999999999999,44560.020000000004,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.71166537865,5665491.208043499,0.8499999999999999,44560.17,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.3,2.09
487128.7118642949,5665491.208045942,0.8499999999999999,44560.369999999995,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.34,2.09
487128.71195106197,5665491.208048952,0.8499999999999999,44560.58,131.8,59.2,152.8,89.7,167.0,144.9,1.85,0.14,5.7,0.17,27.35,2.09
487128.7111593173,5665491.210821292,0.8499999999999999,44560.78,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.34,2.09
487128.7085799156,5665491.219237421,0.8499999999999999,44560.990000000005,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.34,2.09
487128.70586312213,5665491.227258102,0.8499999999999999,44561.149999999994,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.3,2.09
487128.70254917035,5665491.235596225,0.8499999999999999,44561.33,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.27,2.09
487128.6991602283,5665491.240909819,0.8499999999999999,44561.53,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.6960188027,5665491.240536731,0.8499999999999999,44561.729999999996,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.29,2.09
487128.6924062864,5665491.236831765,0.8499999999999999,44561.92999999999,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.3,2.09
487128.68793769804,5665491.229780762,0.8499999999999999,44562.17999999999,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.28,2.09
487128.68523025035,5665491.223978502,0.8499999999999999,44562.380000000005,131.8,59.2,152.8,89.7,166.7,144.7,1.85,0.14,5.7,0.17,27.24,2.0
487128.68418002327,5665491.219332342,0.8499999999999999,44562.59,131.8,59.2,152.8,89.7,166.9,144.7,1.85,0.14,5.7,0.17,27.29,2.0
487128.68467331433,5665491.216449045,0.8499999999999999,44562.78,131.8,59.2,152.8,89.7,166.8,144.7,1.85,0.14,5.7,0.17,27.34,2.0
487128.6872689503,5665491.212858979,0.8499999999999999,44563.020000000004,131.8,59.2,152.8,89.7,166.7,144.7,1.85,0.14,5.7,0.17,27.3,2.0
487128.68983614614,5665491.210771469,0.8499999999999999,44563.17999999999,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.33,2.09
487128.6935706521,5665491.208866619,0.8499999999999999,44563.380000000005,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.36,2.09
487128.69723921135,5665491.208107039,0.8499999999999999,44563.57000000001,131.8,59.2,152.8,89.7,166.7,144.9,1.85,0.14,5.7,0.17,27.31,2.09
487128.7030229815,5665491.208908467,0.8499999999999999,44563.770000000004,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.33,2.09
487128.712673679,5665491.211761646,0.8499999999999999,44563.990000000005,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.31,2.09
487128.72079612204,5665491.214557499,0.8499999999999999,44564.16,131.8,59.2,152.8,89.7,166.7,145.0,1.85,0.14,5.7,0.17,27.28,2.13
487128.73297905794,5665491.2190781785,0.8499999999999999,44565.009999999995,131.8,59.2,152.8,89.7,166.7,145.0,1.85,0.14,5.7,0.17,27.32,2.13
487128.7329785487,5665491.2190781785,0.8499999999999999,44565.17999999999,131.8,59.2,152.8,89.7,166.5,145.0,1.85,0.14,5.7,0.17,27.27,2.13
487128.73297739687,5665491.219078179,0.8499999999999999,44565.380000000005,131.8,59.2,152.8,89.7,166.6,145.0,1.85,0.14,5.7,0.17,27.32,2.13
487128.7329754714,5665491.219078183,0.8499999999999999,44565.58,131.8,59.2,152.8,89.7,166.6,145.0,1.85,0.14,5.7,0.17,27.31,2.13
487128.7317825042,5665491.219081168,0.8499999999999999,44565.78,131.8,59.2,152.8,89.7,166.6,145.0,1.85,0.14,5.7,0.17,27.32,2.13
487128.727674672,5665491.219091443,0.8499999999999999,44566.020000000004,131.8,59.2,152.8,89.7,166.8,145.0,1.85,0.14,5.7,0.17,27.31,2.13
487128.7178640111,5665491.218964248,0.8499999999999999,44567.149999999994,131.8,59.2,152.8,89.7,166.9,144.9,1.85,0.14,5.7,0.17,27.31,2.09
487128.7175554474,5665491.218792353,0.8499999999999999,44567.36,131.8,59.2,152.8,89.7,166.8,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.71701129747,5665491.218548634,0.8499999999999999,44567.56,131.8,59.2,152.8,89.7,166.6,144.9,1.85,0.14,5.7,0.17,27.24,2.09
487128.7157816133,5665491.21814152,0.8499999999999999,44567.770000000004,131.8,59.2,152.8,89.7,166.6,144.9,1.85,0.14,5.7,0.17,27.28,2.09
487128.70138815953,5665491.213732498,0.8499999999999999,44567.979999999996,131.8,59.2,152.8,89.7,166.5,144.9,1.85,0.14,5.7,0.17,27.32,2.09
487128.6845148613,5665491.208497951,0.8499999999999999,44568.14,131.8,59.2,152.8,89.7,166.6,144.7,1.85,0.14,5.7,0.17,27.35,2.0
487128.6588938105,5665491.200440716,0.8499999999999999,44568.33,131.8,59.2,152.8,89.7,166.7,144.7,1.85,0.14,5.7,0.17,27.36,2.0
487128.6273368105,5665491.190387792,0.8499999999999999,44568.53,131.8,59.2,152.8,89.7,166.6,144.4,1.85,0.14,5.7,0.17,27.37,2.19
487128.5775293011,5665491.1733206585,0.8499999999999999,44568.729999999996,131.8,59.2,152.8,89.7,166.5,144.4,1.85,0.14,5.7,0.17,27.36,2.19
487128.42904981744,5665491.117324113,0.8499999999999999,44569.009999999995,131.8,59.2,152.8,89.7,166.3,144.2,1.85,0.14,5.7,0.17,27.33,3.12
487128.3114318559,5665491.070494205,0.8499999999999999,44569.17,131.8,59.2,152.8,89.7,165.5,143.9,1.85,0.14,5.7,0.17,27.26,3.3
487128.13631093985,5665490.997229277,0.8499999999999999,44569.380000000005,131.8,59.2,152.8,89.7,164.5,143.6,1.85,0.14,5.7,0.17,27.17,2.4
487127.9603391563,5665490.918818236,0.8499999999999999,44569.58,131.8,59.2,152.1,89.6,164.1,142.8,1.85,0.14,5.71,0.18,27.11,2.25
487127.76884725847,5665490.816018247,0.8499999999999999,44569.78,131.8,59.2,152.1,89.6,163.8,141.8,1.85,0.14,5.73,0.21,27.13,2.71
487127.49600983335,5665490.640978548,0.8499999999999999,44570.020000000004,131.7,59.3,151.5,88.8,163.5,141.0,1.85,0.13,5.8,0.18,27.08,3.1
487127.3035614528,5665490.510218667,0.8499999999999999,44570.17,131.7,59.1,150.3,88.5,163.3,140.4,1.85,0.11,5.74,0.17,27.01,3.44
487127.02553638903,5665490.322364802,0.8499999999999999,44570.369999999995,131.5,60.1,148.2,87.0,163.1,139.6,1.93,0.02,5.67,0.19,27.03,3.94
487126.72788119956,5665490.130855171,0.8499999999999999,44570.57000000001,129.1,59.5,147.4,87.0,162.6,138.9,1.83,0.08,5.71,0.15,26.99,4.51
487126.3781710032,5665489.920064487,0.8499999999999999,44570.78,129.6,59.4,146.9,86.8,161.5,138.3,1.86,0.02,5.72,0.03,26.82,4.42
487125.9768975102,5665489.68798462,0.8499999999999999,44570.990000000005,130.6,57.8,147.6,87.2,160.5,138.4,1.87,-0.05,5.76,-0.04,26.68,3.29
487125.6244354673,5665489.487973518,0.8499999999999999,44571.16,133.8,57.2,147.3,86.8,160.2,138.9,1.93,-0.08,5.79,-0.03,26.59,1.79
487125.1925382695,5665489.244657894,0.8499999999999999,44571.36,132.4,56.8,146.7,86.2,161.0,138.9,1.91,-0.06,5.72,0.06,26.51,1.18
487124.8030434384,5665489.024764762,0.8499999999999999,44571.55,129.2,56.7,146.6,85.1,162.6,138.2,1.85,0.01,5.62,0.12,26.41,1.46
487123.8379551612,5665488.48156467,0.8499999999999999,44571.740000000005,127.2,55.1,146.8,83.2,163.5,135.6,1.81,0.09,5.56,0.12,26.36,1.78
487123.81842896173,5665488.472301875,0.8499999999999999,44571.94,126.1,51.2,146.8,80.6,163.3,135.6,1.79,0.13,5.56,0.14,26.26,1.78
487123.35335185495,5665488.305464308,0.8499999999999999,44572.149999999994,123.7,44.4,146.4,76.2,162.9,132.7,1.78,0.06,5.53,0.09,26.1,1.93
487122.8749562844,5665488.079058867,0.8499999999999999,44572.350000000006,120.8,43.4,144.2,73.4,162.5,132.6,1.77,0.04,5.5,0.07,26.0,2.23
487121.39304093295,5665487.128470185,0.8499999999999999,44573.020000000004,120.9,44.0,142.8,75.2,160.9,132.2,1.78,0.04,5.49,0.09,25.7,2.88
487121.28254529915,5665487.06395121,0.8499999999999999,44573.07000000001,120.9,44.0,142.8,80.0,159.8,134.3,1.78,0.04,5.49,0.22,25.48,1.6
487121.1717754738,5665486.999913752,0.8499999999999999,44573.119999999995,120.9,44.0,145.1,80.0,159.8,131.8,1.78,0.04,5.43,0.22,25.39,2.58
487121.06054803287,5665486.9361641435,0.8499999999999999,44573.17,120.9,44.0,145.1,80.0,161.9,134.2,1.78,0.04,5.43,0.22,25.9,-0.06
487121.01588783704,5665486.910701516,0.8499999999999999,44573.19,120.9,44.0,145.1,80.0,159.0,134.2,1.78,0.04,5.43,0.22,25.26,-0.06
487120.65350518376,5665486.706055597,0.8499999999999999,44573.350000000006,122.4,44.8,145.1,80.0,158.4,133.3,1.81,0.02,5.43,0.22,25.13,-0.34
487120.18108283705,5665486.440820926,0.8499999999999999,44573.55,122.4,48.1,144.8,78.0,158.2,132.5,1.81,0.07,5.48,0.09,25.09,1.24
487119.62920526136,5665486.128991853,0.8499999999999999,44573.759999999995,123.7,44.0,143.5,75.3,156.6,130.9,1.83,0.14,5.47,0.12,24.96,1.85
487118.6207787066,5665485.563040581,0.9074750000004321,44574.16,121.0,42.3,142.1,74.6,155.8,129.8,1.82,0.01,5.43,-0.01,24.76,1.66
487118.14620022604,5665485.29754184,0.9332352000006046,44574.36,121.0,42.3,141.4,73.4,156.0,129.1,1.82,0.01,5.39,0.03,24.66,2.65
487117.63272867986,5665485.008304664,0.9489632000000789,44574.56,119.3,40.3,141.4,73.4,156.1,127.8,1.82,0.05,5.39,0.03,24.64,3.15
487117.076513141,5665484.692062066,0.9439250000004453,44574.770000000004,119.1,38.3,140.9,68.7,156.2,128.4,1.84,-0.02,5.49,-0.18,24.5,2.26
487116.5155879547,5665484.367901986,0.9218249999992054,44574.979999999996,119.7,36.4,139.9,69.2,157.0,132.2,1.91,-0.07,5.47,-0.09,24.35,2.1
487116.0845065002,5665484.119663663,0.9218249999992054,44575.14,119.8,38.0,139.9,69.2,158.4,133.5,1.91,-0.01,5.47,-0.09,24.48,1.92
487115.5635038631,5665483.821840959,0.8501184000000477,44575.34,120.1,43.4,140.6,74.0,159.2,132.9,1.84,0.09,5.37,0.27,24.62,1.54
487115.0136790409,5665483.515045032,0.8514014000002728,44575.53999999999,119.2,44.4,141.6,75.0,158.4,131.4,1.78,0.08,5.35,0.16,24.6,1.58
487114.52804788586,5665483.252802937,0.8594582000002149,44575.740000000005,118.6,43.1,141.7,75.0,157.1,131.0,1.79,0.07,5.43,0.16,24.57,2.48
487113.7828543741,5665482.859083489,0.9074750000004321,44576.020000000004,117.8,42.2,141.0,74.1,155.8,131.9,1.8,0.03,5.45,0.03,24.57,2.68
487113.42811875726,5665482.673395704,0.9354847999994267,44576.17,119.1,43.5,141.0,76.2,154.5,132.1,1.81,-0.01,5.45,0.11,24.47,2.45
487112.9436821753,5665482.419840873,0.9354847999994267,44576.369999999995,120.1,45.9,140.8,76.2,153.8,130.7,1.81,0.03,5.42,0.11,24.52,2.29
487112.42224020034,5665482.146117333,0.95,44576.57000000001,120.3,47.7,140.1,77.4,152.9,129.0,1.8,0.05,5.37,0.2,24.62,1.99
487111.9566909596,5665481.902485765,0.95,44576.78,120.3,47.4,138.3,75.9,151.7,128.6,1.8,0.02,5.48,0.12,24.46,2.01
487111.2902520158,5665481.554980253,0.95,44577.020000000004,122.0,46.2,136.1,75.2,151.5,128.6,1.92,-0.02,5.46,0.07,24.47,2.03
487110.9334712042,5665481.3689107,0.95,44577.17,120.0,47.0,136.1,75.2,151.7,127.8,1.84,-0.01,5.46,0.07,24.47,1.56
487110.47688489006,5665481.129894115,0.95,44577.369999999995,118.0,47.3,136.6,76.2,152.1,126.6,1.83,0.01,5.39,0.08,24.29,0.96
487110.00030793226,5665480.878403296,0.95,44577.58,118.0,43.8,137.0,74.0,153.0,125.9,1.83,0.09,5.4,0.1,24.26,1.43
487109.4964354541,5665480.607857727,0.95,44577.78,112.3,42.0,136.5,70.8,154.0,124.5,1.84,0.08,5.36,0.12,24.34,2.15
487108.99453325995,5665480.332980137,0.95,44577.990000000005,114.8,41.5,135.9,68.5,154.1,123.8,1.81,0.0,5.42,0.11,24.34,2.57
487108.59200812783,5665480.11140365,0.95,44578.16,114.8,40.0,134.6,66.9,153.7,125.1,1.81,-0.06,5.52,-0.12,24.24,2.09
487108.0960818675,5665479.841180355,0.95,44578.36,118.3,42.6,133.6,68.4,153.2,124.9,1.93,-0.04,5.52,-0.11,24.19,1.13
487107.7167420812,5665479.638920017,0.95,44578.53,118.3,42.6,133.6,72.2,152.7,124.0,1.93,-0.04,5.46,0.09,24.3,0.81
487107.2097170611,5665479.380220692,0.95,44578.729999999996,119.4,45.4,134.2,73.3,152.4,122.6,1.87,0.08,5.38,0.11,24.41,1.0
487106.47123190184,5665479.032750905,0.95,44579.009999999995,115.7,44.2,133.5,70.5,151.4,122.2,1.83,0.08,5.51,0.07,24.32,1.42
487106.04860829783,5665478.839321828,0.95,44579.17,115.9,44.6,131.6,70.2,151.1,122.0,1.9,0.03,5.48,0.0,24.18,0.96
487105.50324041635,5665478.580430872,0.95,44579.380000000005,115.7,45.1,131.6,70.2,150.8,120.6,1.87,0.0,5.34,0.02,24.07,0.63
487104.9858949026,5665478.312110291,0.95,44579.58,113.1,43.6,131.6,68.7,149.8,118.8,1.79,0.05,5.34,0.08,23.98,0.92
487104.4660509422,5665478.004039926,0.95,44579.78,110.6,42.3,131.6,66.5,149.2,118.2,1.75,0.07,5.25,0.09,23.96,1.25
487103.91406320967,5665477.63895904,0.95,44580.020000000004,110.2,42.1,129.0,64.8,149.4,118.2,1.76,0.04,5.34,-0.02,23.87,1.41
487103.48055026267,5665477.339217871,0.95,44580.17999999999,111.3,41.8,129.0,64.9,149.1,117.5,1.79,-0.02,5.34,-0.01,23.71,1.04
487103.00422776793,5665477.0147529915,0.95,44580.380000000005,111.7,41.3,128.3,65.8,148.2,116.2,1.8,-0.02,5.31,0.11,23.72,1.09
487102.56276298006,5665476.729884227,0.95,44580.57000000001,109.3,41.4,127.9,64.6,148.0,115.6,1.78,0.01,5.27,0.06,23.66,1.28
487102.0256254783,5665476.398977348,0.9431391999997183,44580.770000000004,104.5,39.6,126.8,62.8,147.9,116.5,1.85,-0.03,5.34,0.02,23.61,1.87
487101.5310924567,5665476.101486885,0.8955054000001741,44580.990000000005,102.8,34.9,126.6,63.5,147.9,118.3,1.86,0.01,5.32,0.01,23.67,2.48
487101.12770063913,5665475.861390685,0.8955054000001741,44581.16,102.8,36.8,127.0,63.5,148.7,120.2,1.86,0.0,5.26,0.01,23.66,1.82
487100.6006530239,5665475.547173511,0.8679334000004817,44581.36,108.7,40.7,127.8,65.8,149.6,121.2,1.9,0.03,5.31,0.14,23.7,1.01
487100.1231277341,5665475.261141995,0.8500297999999689,44581.56,110.1,41.9,129.6,68.3,150.6,121.6,1.84,0.09,5.32,0.21,23.93,1.18
487099.59597357485,5665474.94650471,0.857687399999852,44581.759999999995,111.4,41.1,131.7,67.6,151.3,122.2,1.77,0.08,5.3,0.14,24.12,2.23
487099.18826973997,5665474.705133177,0.8823456000006582,44581.94,111.6,40.0,132.1,67.6,152.3,123.7,1.81,0.03,5.41,0.14,24.0,2.14
487098.6338521745,5665474.37479771,0.9118976000002552,44582.149999999994,113.5,41.7,131.7,68.7,153.8,124.1,1.88,-0.02,5.49,0.15,23.97,1.07
487098.18165458064,5665474.099634983,0.9376095999998799,44582.350000000006,114.0,43.4,131.4,68.7,155.0,123.6,1.81,0.04,5.35,0.15,24.11,0.72
487097.690189301,5665473.790218812,0.95,44582.55,112.8,40.9,132.8,69.6,155.4,123.4,1.74,0.07,5.29,0.16,24.24,1.37
487097.20923653594,5665473.470410271,0.95,44582.75,112.2,39.3,135.2,69.0,155.8,125.0,1.75,0.06,5.34,0.21,24.3,1.72
487096.6233130908,5665473.060755153,0.95,44583.009999999995,113.5,40.2,135.6,68.3,156.4,126.5,1.83,-0.01,5.47,-0.12,24.18,0.29
487096.2455899274,5665472.7925696075,0.95,44583.17,117.4,42.5,135.6,70.4,156.7,125.2,1.93,-0.04,5.47,-0.14,24.07,-0.42
487095.7563518095,5665472.449987196,0.95,44583.369999999995,117.9,42.6,136.0,69.4,156.8,123.6,1.89,0.02,5.41,0.01,24.17,0.2
487095.2984507754,5665472.142127337,0.95,44583.58,115.2,39.9,136.2,67.4,156.0,122.9,1.82,0.08,5.35,0.17,24.3,1.05
487094.84575475275,5665471.851246507,0.95,44583.78,113.8,38.5,136.8,67.4,155.0,125.0,1.83,0.05,5.42,0.17,24.29,1.26
487094.2337199145,5665471.469279342,0.95,44584.020000000004,114.9,38.3,135.0,68.4,154.9,129.5,1.89,-0.03,5.5,-0.06,24.19,1.28
487093.8681298769,5665471.245533925,0.95,44584.17,117.1,40.9,135.0,68.4,156.2,131.7,1.9,-0.02,5.5,-0.06,24.23,1.54
487093.42667282297,5665470.977876835,0.95,44584.369999999995,118.0,45.6,136.9,75.0,156.5,132.1,1.81,0.08,5.33,0.2,24.4,1.69
487092.9152670654,5665470.669374568,0.95,44584.58,118.9,46.6,140.3,77.9,155.8,132.4,1.77,0.11,5.32,0.22,24.45,1.77
487092.4268121412,5665470.377849021,0.9439250000004453,44584.78,120.0,45.4,142.4,77.3,156.3,133.4,1.8,0.06,5.42,0.16,24.46,2.33
487091.96096986835,5665470.105606431,0.9218249999992054,44584.990000000005,118.7,44.9,141.7,75.8,157.9,134.5,1.8,0.03,5.45,0.14,24.52,2.77
487091.54267104255,5665469.862709209,0.8925249999995677,44585.16,118.7,45.0,141.1,75.7,159.0,135.0,1.8,0.01,5.45,0.13,24.51,2.06
487091.10693285626,5665469.607931756,0.8656249999999999,44585.33,118.4,45.0,141.8,76.1,159.3,134.9,1.8,0.01,5.48,0.05,24.53,1.52
487090.62237814884,5665469.318384887,0.8499999999999999,44585.53,119.7,44.3,143.1,75.7,159.4,134.4,1.83,-0.02,5.47,0.06,24.6,2.16
487090.10261014104,5665468.998060383,0.8499999999999999,44585.729999999996,118.2,42.4,144.1,74.6,160.0,133.8,1.79,0.06,5.42,0.15,24.68,3.25
487089.43720434303,5665468.576424131,0.8499999999999999,44586.009999999995,117.5,41.9,141.9,72.2,161.2,134.4,1.81,0.02,5.48,-0.05,24.67,3.46
487089.04692450026,5665468.324574213,0.8499999999999999,44586.17,118.6,42.7,142.6,74.3,161.9,135.0,1.86,-0.07,5.49,0.02,24.6,2.56
487088.5681930858,5665468.012021891,0.8499999999999999,44586.369999999995,121.4,43.6,144.9,77.2,161.5,135.5,1.89,-0.05,5.41,0.15,24.69,2.44
487088.10289741,5665467.7055186415,0.8499999999999999,44586.58,121.7,43.0,144.9,77.2,160.6,136.2,1.84,0.02,5.41,0.15,24.78,3.32
487087.58222028636,5665467.357064041,0.8499999999999999,44586.78,121.0,43.3,147.3,77.6,159.2,136.8,1.8,0.02,5.39,0.1,24.75,3.1
487086.99293215567,5665466.9555293005,0.8499999999999999,44587.020000000004,123.1,45.8,145.6,78.6,158.2,137.6,1.84,-0.04,5.48,0.02,24.6,1.92
487086.6155140902,5665466.69641048,0.8499999999999999,44587.17999999999,125.1,48.9,145.6,81.5,157.5,137.3,1.84,-0.04,5.48,0.16,24.56,1.1
487086.1183512917,5665466.355507516,0.8499999999999999,44587.380000000005,125.1,52.0,143.7,83.6,156.6,137.1,1.77,0.05,5.42,0.24,24.67,1.73
487085.6655782864,5665466.048040582,0.8499999999999999,44587.57000000001,124.9,52.6,143.7,84.8,156.5,138.6,1.75,0.09,5.4,0.21,24.86,3.08
487085.1942271327,5665465.733501705,0.8452895999998031,44587.78,126.4,52.0,145.5,84.8,156.8,141.0,1.8,0.03,5.46,0.21,24.84,3.57
487084.66918300197,5665465.38717356,0.8087077000001488,44587.990000000005,130.5,51.9,148.2,86.0,157.2,143.4,1.91,-0.05,5.58,0.05,24.79,3.05
487084.2212224112,5665465.089793571,0.7823217000005387,44588.16,131.9,52.1,150.2,87.4,157.6,144.1,1.92,-0.04,5.56,0.18,24.83,2.53
487083.74679173314,5665464.766526776,0.7823217000005387,44588.36,131.7,53.6,151.1,87.1,157.4,143.5,1.9,0.01,5.54,0.18,24.78,2.12
487083.2792117414,5665464.435859566,0.7489901000005343,44588.56,131.9,55.0,149.8,87.1,157.3,142.4,1.88,0.04,5.56,0.21,24.82,2.28
487082.8397706145,5665464.108750509,0.7306013000002187,44588.740000000005,130.0,54.4,147.5,87.1,156.8,141.4,1.82,0.07,5.48,0.21,24.99,3.38
