,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,21.72034735920644,96.6109599392599,88.13645591093122,117.5752801928334,161.1463487141105,338.716051632374,537.6525110803249,747.8078067386626,2001
1,41548.70351,204311.6093,23.322457496284578,66.94583589640408,160.3298487758556,227.52325780429723,216.6754182530963,138.18410287442558,328.6310478559841,414.089013154241,2002
2,41589.68646,204167.8156,47.873075531941346,54.824225483308645,111.75504311383587,167.72219080694725,175.44199225559655,438.4601431591936,612.0307497422242,791.172827739827,2003
3,41668.92012,204238.2888,50.79672728380439,38.23497759231379,153.46432907704474,97.23181783519985,161.9812902569477,465.66960273610243,836.5428210258667,708.777611974031,2004
4,41521.64592,204334.5815,53.32504150336655,57.42217145834262,251.3571950639915,320.9295382384453,325.13017602481955,255.04310144281777,485.8251145510726,761.9633857280209,2005
5,41617.05436,204259.0171,49.06008961121818,46.38208870281375,202.08200132156705,190.13895113579073,250.35637913918686,290.1056047519475,277.37051455017166,689.6753401925612,2006
6,41576.95294,204271.2311,24.009141972660654,73.49244813228097,127.27621550222261,267.69869336890457,194.8999188037361,208.07134028014505,452.11010406408246,502.1329006371957,2007
7,41533.54743,204357.0333,78.71062080112273,77.21535477793292,114.48218962593072,206.93645137221165,160.0566095544104,254.46392556489832,446.6991314221243,548.0877241568288,2008
8,41642.94946,204299.055,49.51298005592561,99.00171624769736,278.22613040846596,92.58132986366793,214.0299503475329,261.04593389780337,286.8053894819555,606.8478974018254,2009
9,41701.0223,204261.7069,56.77009534863124,36.74681077594667,183.4609600905983,170.52318502553734,348.3119868555443,491.5472013561388,664.0118594512768,951.2994855366491,2010
10,41513.61527,204286.1329,75.466531358388,96.31151934099141,191.47401113503113,127.64633063091613,249.15768261788676,302.02036370301033,487.66151640418263,594.1527047264245,2011
11,41619.48192,204273.3088,51.8971977925111,50.05840792230923,113.00374505806752,268.03612365522315,419.6605647843697,210.02219045034343,235.23015638506703,372.9684314984446,2012
12,41684.4859,204247.3604,41.73453582243369,67.09245356989398,159.96203053012144,203.7862432748289,322.2312851770749,570.609430808707,867.330134127488,882.6730616002247,2013
13,41591.14582,204181.2118,51.0989785251322,38.0496161300338,85.40908813494059,134.51373893450298,115.8938780495146,310.2595169713733,711.26339162498,971.51557672259,2014
14,41563.2081,204364.9004,22.922249313002997,91.65492319803496,203.84794454946902,212.23676371308886,320.70479470878234,367.35927832904724,475.1971733324539,566.1918263295216,2015
