,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,64.40949344680136,65.12444160119745,93.1913603462559,40.69166117923145,87.55610599467734,47.009629666793394,54.61374661158158,92.87645008554988,2001,-181.42152229643827
1,1,41549.1776,204310.533875,67.55617556696205,83.52692486401283,79.51807042142273,41.47074006237173,91.97520193714666,78.99640449329135,57.2677801625446,88.19751236538319,2002,-181.42152229643827
2,2,41589.569225,204168.115775,68.42257580493313,63.76483743886864,49.5139338606537,57.22970745355339,80.9765210074219,70.78790351740093,95.60170818451633,96.70457348718608,2003,-181.42152229643827
3,3,41668.75582,204238.61746666665,52.33944435905333,88.32827887672364,55.0492446136564,67.5656998240035,61.41770012642811,84.84851082739877,80.27618868496174,90.98727317311544,2004,-181.42152229643827
4,4,41521.489305,204334.882175,92.22142080832762,92.10069493632686,97.33361972935144,87.18143096815648,31.763532630294076,91.84785563222282,72.3867996101599,84.7281519909779,2005,-181.42152229643827
5,5,41617.044348,204259.03512,84.62230430797166,84.55214003657147,74.2997519687911,72.11936180922162,40.8037555642259,79.43371577592737,63.84408571294583,97.48454898738842,2006,-181.42152229643827
6,6,41576.955798,204271.22694,61.34785317358724,55.24731598824263,37.79482306114672,75.21753872470963,70.072294716169,91.7595790588749,67.64794146574364,96.93922927126226,2007,-181.42152229643827
7,7,41532.757848,204357.01175,96.85210992081808,98.2394459254742,4.934252807132809,54.92204075210594,93.7119185500276,88.91587773949081,74.59511567060305,98.04385642766417,2008,-181.42152229643827
8,8,41642.451125,204298.9764,52.39482306321562,76.67293616949405,58.810863852445536,78.76823175611732,58.19662742060655,75.60801913239172,71.96014058923949,97.91152589530522,2009,-181.42152229643827
9,9,41701.9493775,204262.2071625,62.33673101533875,80.38187953725102,88.41397678375822,79.16980661312432,77.42585110451984,88.9277965973965,60.97515482545322,94.95970515935736,2010,-181.42152229643827
10,10,41513.514865000005,204286.3595,55.08602728531163,62.27289370306156,85.24499525742334,69.81707168445217,75.5408696840594,86.97375517609125,77.70544068174802,94.06628369718553,2011,-181.42152229643827
11,11,41619.62907333334,204273.00583333336,90.12396329323882,68.73683281473035,72.95439002473898,80.32090215453547,49.89100226481942,86.38317020272052,81.90841288778924,94.7402927768463,2012,-181.42152229643827
12,12,41684.651975,204247.00405,81.10381509630764,85.9210732063905,74.27779343646691,81.08986226891214,68.66928189246923,63.42061418295,61.23209908886476,92.57979243048892,2013,-181.42152229643827
13,13,41591.159478,204181.23082,52.0718744157611,69.56860267740716,61.02035587830345,88.24050097699804,56.68381102153832,57.00299966635415,92.78464333031808,93.0352885640308,2014,-181.42152229643827
14,14,41562.70514875,204364.9238625,76.08036511759089,76.18079626662939,62.63412586704083,74.6676614462161,81.29575965346366,62.79194768187386,89.14480234250902,90.86785911602304,2015,-181.42152229643827
