,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,74.66491165350617,90.56148358641197,40.67786014484362,86.63206684830838,51.94039475030973,77.21625024918141,64.0634642541267,92.64334687142494,2001,-558.7599617802294
1,1,41549.1776,204310.533875,90.41200203906334,84.31457027263977,61.607781492670846,46.599168645632346,43.346031115062345,85.48753136059399,90.08607986787486,97.71244813160236,2002,-558.7599617802294
2,2,41589.569225,204168.115775,27.72903643685068,96.52676908303124,70.47994339939808,70.12961310503307,23.26144296918105,78.16243648359031,73.12046347215939,93.00621856725915,2003,-558.7599617802294
3,3,41668.75582,204238.61746666665,61.68836208207957,82.49953693461597,84.85953041115006,69.5958607056964,53.293047586560064,57.04000392317227,85.14450077531161,94.8104453663186,2004,-558.7599617802294
4,4,41521.489305,204334.882175,68.68422779583821,90.455256733974,74.67812033115854,58.46576938462165,75.60712401447552,76.7814694955912,87.73073972573071,92.22037605098504,2005,-558.7599617802294
5,5,41617.044348,204259.03512,3.628179120051779,98.51141206957868,16.219044505702882,98.41262773959126,79.24508947453027,39.69939244572684,98.5112601108271,93.25125350460868,2006,-558.7599617802294
6,6,41576.955798,204271.22694,64.94195640376691,92.63622852915172,51.00938670794666,51.921545507133374,76.21971054253396,63.60094186449881,86.60986210420275,88.97241959643853,2007,-558.7599617802294
7,7,41532.757848,204357.01175,75.4544986986965,94.10081074777906,59.7773319077141,75.40394767660315,78.73570592377165,40.556144991856605,85.76197114843437,84.36803636847961,2008,-558.7599617802294
8,8,41642.451125,204298.9764,64.02379626594745,72.6245493056298,79.8093552518867,43.36745367198533,77.14251475970322,44.40632052036734,88.98620890612891,94.2867027551248,2009,-558.7599617802294
9,9,41701.9493775,204262.2071625,77.73414422304845,82.2514031127205,24.372208236781123,94.64348075516732,88.09867080323376,75.80447582430361,88.26461180241017,97.19513182007888,2010,-558.7599617802294
10,10,41513.514865000005,204286.3595,80.40202637288682,65.18766374985861,53.76638767827035,80.03884793071062,67.16438988614436,71.11390767363235,71.72467896976521,91.4025804076593,2011,-558.7599617802294
11,11,41619.62907333334,204273.00583333336,73.58892005879206,29.091815183484428,68.1572246333091,56.50286785479958,95.6080065628937,83.54075921300988,93.8665111009529,86.905382021442,2012,-558.7599617802294
12,12,41684.651975,204247.00405,67.62811396846769,86.1210195029035,69.90981890006256,66.57555859092703,83.01103236760453,81.95671058193867,54.09192650510467,86.09516808396943,2013,-558.7599617802294
13,13,41591.159478,204181.23082,69.85819911624358,77.27340262103523,84.35580127377683,44.20484599387793,60.69168932952408,93.21545444677233,80.90210449514426,89.56820308764583,2014,-558.7599617802294
14,14,41562.70514875,204364.9238625,76.54958281040048,94.57526755441768,63.29588765254552,51.55042977993615,11.994469068198873,77.468342448093,71.39580711855565,85.20739983648458,2015,-558.7599617802294
