,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.99378888888,183326.6925333333,82.36356395806146,79.09660353721033,70.9350969131305,61.21269671735434,33.720948820541665,1,-0.2428824415620061
1,107755.8615181818,183331.12140000003,31.126103156775827,28.98557496929835,28.601731574200528,29.31402850696633,29.695951208755815,2,-0.2428824415620061
2,107797.93544545454,183278.9048727273,95.88453440112602,88.00033175178956,77.47446182717434,80.37211133557382,80.0231102198546,3,-0.2428824415620061
3,107764.40281538464,183318.4132153846,9.494403299134987,17.136382183339094,29.28100821655667,28.64056121778065,35.125709182433724,4,-0.2428824415620061
4,107723.42537142856,183309.4027142857,83.30171928502538,87.11268172388901,82.13141153671162,68.15434608645026,54.608636323730565,5,-0.2428824415620061
5,107742.897625,183330.1258375,43.21446671998393,37.64477578715616,39.88247464640728,42.19761766560378,42.0969262662282,6,-0.2428824415620061
6,107806.75527500005,183274.783715,97.48343226780362,82.84089534834783,81.57029446895913,84.15341560528279,63.82867545280201,7,-0.2428824415620061
7,107758.59205999998,183312.54344,25.562536012845555,27.118269465133782,29.54179362115578,35.148687362062894,28.86518658372018,8,-0.2428824415620061
8,107776.02779,183310.31861,76.57202441753532,73.38915746651581,82.55556737215419,78.27748871709734,85.7615774693858,9,-0.2428824415620061
9,107726.3215,183318.8376333333,96.51384693076484,88.36823734488279,86.73162628894826,87.74752692736223,52.50037666853593,10,-0.2428824415620061
10,107766.74172,183327.35406,17.265839193118566,23.96729866212922,41.65240655240296,28.050822217728165,51.53099126037508,11,-0.2428824415620061
11,107777.3121,183299.6196181818,82.17269281508618,45.410893860695325,82.60120352088104,84.84151107201006,81.64369373036749,12,-0.2428824415620061
12,107751.80372307693,183298.45846153845,78.81959607923298,74.80399412299903,83.78283272672807,58.02080620066133,79.48665712618242,13,-0.2428824415620061
13,107732.68432857144,183327.47648571432,87.91347837107942,79.91981172288064,74.46531922371469,59.94412491853566,61.55000204375848,14,-0.2428824415620061
14,107776.37651111111,183291.22352222225,78.16363503847359,92.57652377125211,82.37699459575691,73.62322463393292,84.49783800010839,15,-0.2428824415620061
