,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,79.10438027837233,91.69233287141682,58.60804813055111,64.69773107827238,57.92912470935056,54.14127103668536,37.57825720627613,41.4631772176048,1,-0.2443714551460283
1,1,107755.6395,183331.2104,30.575282090983546,21.76798905882712,42.21704545664999,39.584466561460296,32.78363473783783,49.27890781724269,22.517379298777307,16.21563227204358,2,-0.2443714551460283
2,2,107797.4476,183278.6469,84.30079730289897,90.44835587632522,84.57379601078888,81.0362784077603,92.50520744435303,45.09601535794381,92.58687358986283,86.8542624933715,3,-0.2443714551460283
3,3,107764.0831,183318.0822,15.38951585464666,10.132372476403289,5.022988382885397,17.37014196342102,50.55552087492841,35.894375303292804,26.19904509627116,11.840912637720209,4,-0.2443714551460283
4,4,107723.0048,183309.1898,84.83867161503926,79.35782609737493,84.77316674835485,70.60802151429728,78.20867812595424,51.72811617521389,21.86348326947504,29.79880128494493,5,-0.2443714551460283
5,5,107742.871,183330.0981,78.82038548131037,67.33542281579139,51.49669402047238,27.61234118621876,20.583667029314515,26.62822459553885,25.89892921608397,25.23823218354456,6,-0.2443714551460283
6,6,107806.7161,183274.99,79.34107847511974,67.27916351487664,72.10046588343494,84.6140698889282,77.04798090009993,74.2879145346809,70.93020087593847,89.16293623139737,7,-0.2443714551460283
7,7,107758.6659,183312.5732,32.17737778025696,47.98170998092088,22.47753033245199,16.69029513380879,34.047813580056044,17.246177253366543,22.501035402588094,24.66139380537973,8,-0.2443714551460283
8,8,107775.383,183309.8767,78.67312382527058,63.8684322885532,50.02581921551058,19.910518485955716,96.41028305436372,45.80632855479338,89.4068175310001,98.8835360786046,9,-0.2443714551460283
9,9,107726.3815,183318.7508,83.05369414516743,91.00753474700632,76.11613608390782,65.87567635278302,87.02073197236956,90.47227902844013,38.45939867086163,68.45913800993372,10,-0.2443714551460283
10,10,107766.4694,183327.2822,22.29762477140044,23.725691173160747,26.44077357455964,35.47070645506739,22.55759742197396,22.37212502913461,34.17377353771065,33.87197374826136,11,-0.2443714551460283
11,11,107777.0025,183299.3846,79.68275068482961,91.97562900327748,51.03379463769824,94.47379860719032,73.69429284466132,73.25041116004742,40.74571079254997,94.35440787180836,12,-0.2443714551460283
12,12,107752.314,183298.7686,85.39626487730764,77.52024129948708,70.75572877532385,74.208307389083,71.80000400463751,90.26145928080987,65.94537797636988,82.13169523843459,13,-0.2443714551460283
13,13,107732.7209,183327.4299,83.66706585871641,95.51235223327495,83.13332537347183,52.911319594185656,49.82676207038122,85.89933744280714,41.740667711156426,73.9232059072472,14,-0.2443714551460283
14,14,107776.5235,183291.4178,97.19829143098742,99.07722463964792,51.37001323653432,4.061680023302201,69.23487231831172,88.90344011635324,89.0724727247591,86.62019038377588,15,-0.2443714551460283
