,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.99378888888,183326.6925333333,43.570360954395454,53.27200364424363,119.34267210832931,116.9073952842476,68.90187885304965,1,-0.20347130998042906
1,107755.8615181818,183331.12140000003,38.592805113690034,87.61182404243421,108.70783225571164,151.72021248122752,67.19899694837801,2,-0.20347130998042906
2,107797.93544545454,183278.9048727273,89.86311953687351,152.74597423956436,163.84284562888595,183.14217801068804,95.16228036520025,3,-0.20347130998042906
3,107764.40281538464,183318.4132153846,25.833965756552733,67.35590048806411,112.57808212492472,104.34145889414722,64.51344955161034,4,-0.20347130998042906
4,107723.42537142856,183309.4027142857,57.144937329021566,72.27920362792212,130.64169467512306,105.53120918619739,64.77389774491412,5,-0.20347130998042906
5,107742.897625,183330.1258375,21.46182429715475,90.64052238623766,105.83222954929563,104.70037124201889,73.67014629411902,6,-0.20347130998042906
6,107806.75527500005,183274.783715,67.33668088401502,100.92210255893806,195.63571771276605,163.63599382033112,104.9856016019096,7,-0.20347130998042906
7,107758.59205999998,183312.54344,53.346040090160734,40.94622021025208,109.75115695349912,110.11661652355424,76.25633736910511,8,-0.20347130998042906
8,107776.02779,183310.31861,45.62632549324698,57.11614248434363,83.47807183038867,123.37896855129361,87.6223597025372,9,-0.20347130998042906
9,107726.3215,183318.8376333333,76.2553938811624,110.86502464038331,115.60277209382234,138.22138915315043,66.32760804192016,10,-0.20347130998042906
10,107766.74172,183327.35406,30.039692924809195,44.38409765249447,98.68205283204674,99.73598024033933,57.87293903114837,11,-0.20347130998042906
11,107777.3121,183299.6196181818,41.95111759549507,63.98697077378432,99.3352841350827,116.63027583552278,102.11857601777493,12,-0.20347130998042906
12,107751.80372307693,183298.45846153845,82.35996365048067,52.8196771903562,111.21949292793732,105.23421609415976,57.55143938459468,13,-0.20347130998042906
13,107732.68432857144,183327.47648571432,52.75078704554516,55.76527461088233,102.15022658122213,107.75212364854183,59.52852856134813,14,-0.20347130998042906
14,107776.37651111111,183291.22352222225,81.58431974174982,71.50838441838158,106.44549927228111,136.89993389856946,101.14023872596903,15,-0.20347130998042906
