,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41565.59265666668,204206.96052222225,36.64804733639176,72.33944844616813,146.91244046991315,153.15779229826902,149.25371445248243,355.00829922182754,520.3874214286875,768.5383729816897,2001
1,41549.1776,204310.533875,13.47959666189787,85.01097981501107,266.58282505723395,88.46484721489199,101.13856384795271,246.7733502664346,215.12227543851864,268.46492494171537,2002
2,41589.569225,204168.115775,52.47947125074834,35.84526814877244,230.71794019866317,136.0029273195549,295.5003100423714,415.94056370496565,719.0705376668755,675.2247552818375,2003
3,41668.75582,204238.61746666665,22.048560823247403,69.48574604928287,241.82745413204415,101.03240609724067,215.7409145123668,380.87323235272265,634.4316492893804,925.2248652534553,2004
4,41521.489305,204334.882175,70.83586800239549,83.36217761005318,135.32785724172967,122.92343903172356,339.9840005448335,377.9344849343989,531.3508005057499,785.289014207265,2005
5,41617.044348,204259.03512,64.05839958971484,59.337587351827175,195.5892738293791,138.00976934924523,295.4070762335129,351.8990883769087,508.5384586856775,493.71969564418197,2006
6,41576.955798,204271.22694,28.95175984976042,115.90760863637314,168.97803003062415,148.79473753368856,200.38909962542553,190.81514206675985,271.65193530530786,686.0873489222977,2007
7,41532.757848,204357.01175,44.42517030112575,55.48760985435737,161.6333354203709,246.2408540909862,200.59788706723683,254.74777566191275,372.72391929253155,534.1843775053227,2008
8,41642.451125,204298.9764,57.49004431678609,71.74698552791439,238.993449427492,240.7650199399174,110.42870792193655,270.0014845970139,372.1328290884166,451.79995265539105,2009
9,41701.9493775,204262.2071625,59.29014108091618,55.29811758268992,158.90674287453263,192.23684666162796,295.01264719010027,488.1619621365365,812.0722724356683,733.6045446933418,2010
10,41513.514865000005,204286.3595,67.18359259065258,65.8938880295864,95.72781086171535,303.79546119977834,238.74161089424555,369.34679305953415,437.98465028057126,668.9275713106127,2011
11,41619.62907333334,204273.00583333336,42.32484305121237,40.88205694509926,211.79959325190293,119.60568978298616,164.18995598867312,265.9592837685785,247.51241291624163,407.8370733402761,2012
12,41684.651975,204247.00405,45.45064000428064,35.3176465885509,63.42229554114859,243.74250113263997,402.8507459455711,729.1472890919626,888.7012546416635,881.132578041416,2013
13,41591.159478,204181.23082,60.941264426028006,83.29639070172819,202.37832953557853,177.8602783511222,208.8816435936603,379.86805124140346,620.9265992006654,772.1179109672746,2014
14,41562.70514875,204364.9238625,34.167261636283044,98.92760415075671,122.54618615139091,272.0610769275929,455.62173969282185,270.5544135993816,412.12378643773053,602.5525292696833,2015
