,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41564.53508,204206.635,43.85711318930708,89.33753775124217,78.77183170948668,86.60292648767359,92.1926741083322,81.46574291495646,84.98163760237316,87.45456740140382,2001,-714.9269076561659
1,1,41548.70351,204311.6093,96.46408734556964,86.74052022398217,62.16724571128746,44.50017025682448,65.0845409845473,69.79746453313602,92.81820334356472,88.30712957399953,2002,-714.9269076561659
2,2,41589.68646,204167.8156,72.62627746870524,78.02401184861361,60.75176178893658,65.47535315028784,64.22751567260852,66.3378912858433,92.16358143297523,93.1025585228904,2003,-714.9269076561659
3,3,41668.92012,204238.2888,64.62737777394317,91.5843598198155,67.8273210980928,74.08319297201623,70.11209219068381,71.04509593252983,73.40382371150159,84.35678524326309,2004,-714.9269076561659
4,4,41521.64592,204334.5815,91.3471801217165,79.58488292764423,81.7905747487092,39.46858636047435,86.33012868684658,82.50853434844275,86.94205800181439,92.62451381468418,2005,-714.9269076561659
5,5,41617.05436,204259.0171,84.66898918633541,86.54579441470345,44.44891488465265,60.29247069376886,86.46545714658342,72.77699619473569,90.3393343127278,96.97564633323212,2006,-714.9269076561659
6,6,41576.95294,204271.2311,70.59089116052604,83.102386599457,53.79324411565792,68.86264375758141,71.04396011767082,56.815649285255056,86.05736950860819,95.80264855747888,2007,-714.9269076561659
7,7,41533.54743,204357.0333,80.90062321615304,59.5102101795191,67.86291696970619,89.56217461321404,74.06924820649971,69.81547898789556,82.76899777335963,96.4568319079962,2008,-714.9269076561659
8,8,41642.94946,204299.055,85.34573647042247,80.78060531130158,43.793190337933126,37.374642484973634,63.29565369466097,74.76524156536763,74.83442657750335,95.27019147530002,2009,-714.9269076561659
9,9,41701.0223,204261.7069,68.32744554530018,66.8192409923106,64.78451765601298,68.34595869283712,85.41458769401822,73.72122455344874,60.46821829427206,89.4689813357902,2010,-714.9269076561659
10,10,41513.61527,204286.1329,88.11807464919531,58.39912320891302,71.11166296231202,48.38188971619149,45.98806219860397,87.33384728819317,86.52444670567755,92.89908940482589,2011,-714.9269076561659
11,11,41619.48192,204273.3088,87.039955911387,75.98419970232051,46.05165824693198,73.33513690963228,38.42127882585364,80.74771134139948,91.36240117899082,90.47445335573282,2012,-714.9269076561659
12,12,41684.4859,204247.3604,48.79456562223747,77.30128105365743,39.116491220400704,79.08814375297305,82.68181733366357,80.01030028622256,62.638755914655256,92.46287224045588,2013,-714.9269076561659
13,13,41591.14582,204181.2118,86.90818487319267,86.23383988783843,79.96478979067487,60.59141354395455,75.31288311098662,71.3690783889794,83.72901699301515,78.57967396297573,2014,-714.9269076561659
14,14,41563.2081,204364.9004,91.61699238714476,93.29874324224151,79.8497109790325,93.4513428976818,39.32479493754323,81.43396102522091,52.094889418821154,91.6303824589187,2015,-714.9269076561659
