,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,143.8374320376707,41.79175543480572,22.358707909338598,22.303369060129707,28.320334773556976,1,0.9492982672010154
1,107755.6395,183331.2104,63.30591978444861,-8.783504993700987,0.7924487777955944,27.664962092636305,45.95810788964043,2,0.9492982672010154
2,107797.4476,183278.6469,129.6361513383892,83.16547964934198,130.12805454372025,186.4793233288875,218.96905023282548,3,0.9492982672010154
3,107764.0831,183318.0822,60.559834954303724,-25.643105479156205,-25.503921524708318,10.58233577815637,49.19442705267318,4,0.9492982672010154
4,107723.0048,183309.1898,157.02684439912574,63.641845979872016,41.33834083152882,29.73913850577602,22.900140803170057,5,0.9492982672010154
5,107742.871,183330.0981,82.79488332659552,14.202499786585014,19.36291164703311,31.346282564204046,33.934194335853704,6,0.9492982672010154
6,107806.7161,183274.99,107.06866035519853,48.764725606257926,109.74064688062484,190.8119515731597,241.93386993632868,7,0.9492982672010154
7,107758.6659,183312.5732,72.46354798321457,-15.680497919495185,-9.903596983082544,21.493723454714893,47.03754096837984,8,0.9492982672010154
8,107775.383,183309.8767,85.77365768753388,38.37742775484207,69.23230472224816,103.76967425203094,117.81758890077512,9,0.9492982672010154
9,107726.3815,183318.7508,159.25838317860755,85.06596185464582,78.72464078973309,58.16767017411998,25.73832383266883,10,0.9492982672010154
10,107766.4694,183327.2822,55.69811296331513,-14.90254585630053,-6.580407991099344,28.607413254287852,61.36469238748038,11,0.9492982672010154
11,107777.0025,183299.3846,72.66487305716062,31.253100982662108,74.5509362523195,123.62995007162917,147.83007091423815,12,0.9492982672010154
12,107752.314,183298.7686,130.15254223860842,54.30208960863089,61.710220593151156,66.68625527403539,57.59307251585585,13,0.9492982672010154
13,107732.7209,183327.4299,94.9795385679275,43.613165203565465,65.91105224197786,79.3626008218496,70.36388236546644,14,0.9492982672010154
14,107776.5235,183291.4178,106.08396892390817,51.90954065152466,83.45601700559448,127.30990803683004,156.09699624646385,15,0.9492982672010154
