,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,51.24138569089652,61.446219838904106,91.54873287576766,110.42298023933097,83.93994398174884,1,-0.5157039518689912
1,107755.6395,183331.2104,38.86792535510497,52.23977360037515,87.79596044948394,98.9493857206024,89.65619752746682,2,-0.5157039518689912
2,107797.4476,183278.6469,77.56911922737854,204.154726435482,192.95784857320587,208.93922451501385,90.09197927037054,3,-0.5157039518689912
3,107764.0831,183318.0822,25.370587142976188,132.80620348122494,107.18751145791364,130.20250717963188,71.05487020470086,4,-0.5157039518689912
4,107723.0048,183309.1898,65.56893988845182,45.76184354867942,144.0376758573266,108.82210207411723,57.01276236077969,5,-0.5157039518689912
5,107742.871,183330.0981,33.66418759178355,36.66087509291728,101.61771564772374,93.91591561177987,84.332534447088,6,-0.5157039518689912
6,107806.7161,183274.99,68.01349832826723,125.15981809274246,214.9962168286486,210.4349796055746,107.4719983966319,7,-0.5157039518689912
7,107758.6659,183312.5732,34.5040938381082,88.60193831835078,99.62117086761045,105.23653323392831,92.91054939192621,8,-0.5157039518689912
8,107775.383,183309.8767,78.00444995938322,49.79860042125485,116.89626911129719,104.07951150750456,92.73063354575748,9,-0.5157039518689912
9,107726.3815,183318.7508,91.32128924782518,91.74174540188561,115.61763525245475,103.26009432521575,73.82976640330426,10,-0.5157039518689912
10,107766.4694,183327.2822,32.24795953381657,44.435634903134996,139.67527503512076,140.07612675167522,82.1898436249624,11,-0.5157039518689912
11,107777.0025,183299.3846,50.405991104745475,69.91478234573005,123.14631873478149,144.65105064284464,88.54118253082115,12,-0.5157039518689912
12,107752.314,183298.7686,70.48910735614258,62.1086848035173,106.91939919592663,117.48588933508714,78.66296538283567,13,-0.5157039518689912
13,107732.7209,183327.4299,68.22905317312674,72.26456721570331,92.23038107795385,97.78501580941906,66.48678167074222,14,-0.5157039518689912
14,107776.5235,183291.4178,45.59765104942526,145.5183517956182,145.8363733006039,159.83488163009395,73.80315811470709,15,-0.5157039518689912
