,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,47.610795555093226,65.08403928346834,108.75923919655858,114.71372859042827,77.95036867401562,1
1,107755.6395,183331.2104,22.39636459629756,42.25549736432893,136.77819830176662,124.11107784612072,65.273882719738,2
2,107797.4476,183278.6469,100.839236762249,140.60063818120446,171.88145741703306,165.6536257205653,105.6955859361675,3
3,107764.0831,183318.0822,58.297875276605275,68.35849117007673,144.24887745197668,99.40198547758321,57.274549059435856,4
4,107723.0048,183309.1898,75.89965765098891,63.23134416974822,122.89840182298042,110.86869922482336,69.35345089700456,5
5,107742.871,183330.0981,34.25681639492667,53.95415206285479,82.74482701581393,131.1493049531113,101.64439607491948,6
6,107806.7161,183274.99,74.51378646553108,164.57457435779236,162.22853271245506,141.9331659094599,111.85653339682483,7
7,107758.6659,183312.5732,24.585910038147528,97.19606510456326,102.7321520122515,107.5187182757633,85.0502630109608,8
8,107775.383,183309.8767,47.56314005255438,69.98552384435789,92.19565227918864,116.16247444663188,94.00381378681611,9
9,107726.3815,183318.7508,91.9046962566565,87.48069093488091,109.08204508396018,117.97032829144224,61.01594808393167,10
10,107766.4694,183327.2822,35.35178258032929,54.54730010580029,123.91877772210465,121.0927858645064,64.90809791500722,11
11,107777.0025,183299.3846,56.01805554216795,61.62710719021885,89.48694532615637,122.89255354874172,94.92865268448958,12
12,107752.314,183298.7686,80.57977054798732,52.51594671430031,112.48491878620945,102.14471207417981,78.58625998663945,13
13,107732.7209,183327.4299,52.2448062907352,80.55964250357007,101.48980436772764,114.59519840411231,66.40119611512635,14
14,107776.5235,183291.4178,88.17519221782686,100.00732302901721,104.04140725745481,113.54212846178721,99.12033699606738,15
