,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,51.20065844465953,90.42803101143583,180.94036878345636,397.2874960655743,662.6961337584379,2001,-0.3355363979234329
1,1,41548.70351,204311.6093,40.126052234211805,128.51772672193553,195.8671477533241,281.55681933333665,319.5651049830487,2002,-0.3355363979234329
2,2,41589.68646,204167.8156,43.72231176873373,106.76145827019762,207.4338132851523,504.7959056681959,701.5550953138759,2003,-0.3355363979234329
3,3,41668.92012,204238.2888,43.63489515069488,132.28090485432904,257.6594697986106,462.9113017577064,639.6722106198227,2004,-0.3355363979234329
4,4,41521.64592,204334.5815,81.76932799798237,198.56217321609648,373.35019737811984,429.0050927800916,517.0622427643842,2005,-0.3355363979234329
5,5,41617.05436,204259.0171,51.88681007679352,109.81062651407376,235.4052756103525,422.0181165592807,557.0762365812255,2006,-0.3355363979234329
6,6,41576.95294,204271.2311,56.07314491337163,117.60402781195492,204.63156734828812,339.56214835468217,458.5313693504821,2007,-0.3355363979234329
7,7,41533.54743,204357.0333,73.0360081591767,193.47174029366587,250.7490094092329,330.8496153063069,360.5601693484495,2008,-0.3355363979234329
8,8,41642.94946,204299.055,41.38140256213675,70.75912532160457,375.6012686471149,366.3301250301983,463.490997292572,2009,-0.3355363979234329
9,9,41701.0223,204261.7069,49.4634749902577,103.85691004742822,351.1700778297717,573.5044186881166,709.042031772717,2010,-0.3355363979234329
10,10,41513.61527,204286.1329,69.2709934860866,170.54079569378715,269.9180996086285,399.9559537854237,508.0393869893861,2011,-0.3355363979234329
11,11,41619.48192,204273.3088,39.46712955129565,96.65538834615512,123.41391492503304,240.0069423688169,437.8311725794034,2012,-0.3355363979234329
12,12,41684.4859,204247.3604,37.13113799079794,65.1904648866252,374.0878535435135,646.4486608379163,717.5172448385126,2013,-0.3355363979234329
13,13,41591.14582,204181.2118,64.89479111061668,158.84309281461515,307.17409636816205,467.7543723864076,622.0615076670667,2014,-0.3355363979234329
14,14,41563.2081,204364.9004,65.41024364008267,219.44958635636564,310.0149582977818,396.66994308195314,415.591583465962,2015,-0.3355363979234329
