,x,y,EC_0.15,EC_0.37,EC_0.46,EC_0.61,EC_0.81,EC_1.10,EC_1.53,EC_2.15,EC_end,pos
0,107763.8972,183306.3371,45.0229630342527,27.867221205069896,46.88715672886842,35.53310924656717,52.51652079425735,73.23424284964395,69.30502181263101,64.32174550114486,80.88552116117118,11.0
1,107764.0323,183306.1285,37.919211328433995,46.65054059957354,48.533536190926974,52.29532722637762,49.764078798238145,62.973622474450146,62.83942637187142,73.82989426014689,69.85721455716725,12.0
2,107764.3457,183305.6431,31.086426658960733,43.619588196639576,54.60754458896329,75.68632863437237,67.94525010227477,82.85323732637949,75.08651064985956,73.68443268154387,77.14366429933989,13.0
3,107764.6566,183305.1606,63.82667399982978,53.4704727514568,59.61051399331402,76.3213711637877,66.03482093633632,59.747117964240424,70.17891904991026,71.9575671664615,82.12066078104918,14.0
4,107764.9495,183304.7066,46.3276777570104,68.27167319509402,77.46167206036351,65.62091302280386,62.49976922909475,78.04891009212237,87.18360975605944,72.94559216167077,84.59700389124093,15.0
5,107765.2262,183304.2798,71.9535971334667,74.13895691607206,57.125161991069255,62.92633710249025,65.60965341218503,84.28731243084806,70.30438606367166,79.66647799501185,86.7867397650721,16.0
6,107765.5199,183303.8306,90.59012015999089,87.27415866098357,44.77723183389385,49.65538432951596,64.01844243399755,75.36584766944218,57.2931155980327,77.31055903609564,96.7057011418183,17.0
7,107765.665,183303.6102,88.81883559515775,79.61974238319482,87.44502724900975,72.0707543115971,87.7387383916959,72.22250276193202,46.02816413275731,78.443989619164,85.95701516073967,18.0
8,107765.9775,183303.1391,76.3197765878665,87.7292202868024,39.93787529549335,77.70608859147424,59.74154672970541,63.4095858446365,69.45979008388854,74.66628381235957,95.5769813478441,19.0
9,107766.2798,183302.6873,89.51259995155937,87.0846928559025,35.356606386993576,35.336807491553145,80.20470981258353,87.09255500752465,86.99124464892095,61.09377163027776,96.48241780456249,20.0
10,107766.5826,183302.2372,83.7215152998922,93.95334158629818,54.11866929235731,32.71991433215291,83.8323293185892,51.74578264227926,96.66047607915598,72.77968345980221,90.6391865925589,21.0
11,107766.9205,183301.737,75.18102476453979,96.83290217417228,40.86227044772406,83.40129531352571,89.40566318587544,77.13074150685891,79.72385148785949,74.72509624826375,93.75728846020749,22.0
12,107767.0703,183301.5159,85.73029421023185,81.76249068935724,87.98273994256753,61.23669832557027,68.42675418716017,60.58171688006065,67.5683248828788,84.14815785593828,88.86200191670247,23.0
13,107767.4281,183300.9884,82.91101767996257,74.00357823423633,48.67429831998983,47.4613582771988,85.5530084050705,86.35945394606748,66.70959006564271,70.30233552006533,80.75743065854898,24.0
14,107767.7068,183300.5785,57.84128944454002,85.31339566572619,84.86179129918742,77.86500943175177,60.84103346878196,74.49058736410892,86.54908431559322,84.02752186812765,69.2727028840986,25.0
15,107768.029,183300.1056,55.01859879572211,79.07310320567031,59.210551584717614,89.21141519134794,67.66737792522133,81.4431385376897,79.19177480264698,79.49740410122186,79.48634383230319,26.0
16,107768.3297,183299.665,96.64376626409302,55.52085885004482,89.6020937165621,67.6063991934383,53.413115244687106,55.525398464369154,96.54239272869876,92.32984248111269,90.90345214373848,27.0
17,107768.5048,183299.4087,85.30533052141035,86.6765279797359,86.26861988139865,75.26384876981338,72.80773733943816,91.33955304417384,74.79746146399879,71.1693134499119,69.94278014917157,28.0
18,107768.9068,183298.8208,88.20334651732786,94.40044545486245,66.49236469651602,61.819950744330264,66.02743558534522,84.44333385005075,75.7993260696487,80.01659009944068,91.28539019519133,29.0
19,107769.0577,183298.6003,76.79025426126103,87.83346434339182,71.92346129357755,78.17313026736718,49.83826867707153,48.88671478482418,93.72376744618762,83.64457586083799,93.76444029178234,30.0
20,107769.3743,183298.1381,49.01496909382008,86.60076267526202,92.87091682564379,49.782933740515226,70.61009904567138,79.64691991414809,75.57164543558717,72.64466248787177,90.59794304047774,31.0
21,107769.6467,183297.741,78.65947771658547,85.70515314686772,59.028836177156215,51.10750239716333,61.41346043251223,80.59954546044501,74.43991904998212,58.702053410220586,87.94906182583671,32.0
22,107769.9654,183297.2773,67.30488240130681,95.98778026412083,58.47287955692101,85.44675990763984,71.8706003690765,67.81022749538737,90.4616599315892,54.539841465317565,93.3145980284364,33.0
23,107770.2848,183296.8136,91.49349500016011,80.04053238373015,63.73802453125061,77.94860970853915,64.47371663155701,89.52684186056155,45.234843091149315,63.90793566783368,84.51824729026755,34.0
24,107770.5726,183296.3966,67.90028781830686,67.67008090102158,80.41606721143015,89.24609299572174,79.51683564956991,44.302860200928,78.5018981835191,84.87835904028191,88.0898502682715,35.0
25,107770.8661,183295.9717,74.9377237948822,96.68311947446351,62.8446192235978,92.10018426940549,91.1093557376425,81.5429332035697,65.6655425170953,74.67614197214048,86.4419217339798,36.0
26,107771.0316,183295.7324,69.01755946247008,90.80911722665776,77.88145948177217,59.094163733123445,67.7225702816998,69.50855713931439,79.10296726493928,44.51439862571047,85.60096784618896,37.0
27,107771.2925,183295.355,65.25211353878942,90.35863250745537,92.13819035596575,97.91288522211421,88.46461950429857,98.01552685133115,28.89331089960921,69.28457190959101,98.40810879982598,38.0
28,107771.614,183294.8899,82.91380600925027,93.85319404198263,41.055925104559506,51.491485704963,81.68323326465719,70.14928952220899,75.36064675321143,58.95219416618121,92.7186158385166,39.0
29,107771.9338,183294.4267,83.49703854237842,74.72830465479389,77.71214360533513,95.84327653400415,59.467572288700644,69.2124154327213,57.850330057106426,97.86907588093136,72.05703996533227,40.0
30,107772.2507,183293.9672,57.55427460485532,86.24369700414675,69.77845032153041,55.13657965667231,70.9443890314332,96.50684100955749,77.17144936329214,34.09053330873584,95.04573729659882,41.0
31,107772.5471,183293.5366,81.31433580753347,80.01379216559194,54.20902193761871,68.29250674936858,56.6639130476738,66.95977757075694,84.36205551393736,76.64414472310939,91.5636410297691,42.0
32,107772.8104,183293.1531,61.93261029773467,87.55880861368266,45.07862108320245,69.54211615578575,85.72276365835485,70.61284137614047,50.901935927058844,64.65566275917777,98.23600443297954,43.0
33,107773.1021,183292.7268,72.80334243530487,82.71313964114174,51.27011394558431,87.59927660101076,80.06448501450635,81.10480868654855,99.69682419820857,82.75049715711609,99.70712867710749,44.0
