,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,29.279117180498037,68.07595447549129,75.06708650978416,114.67548797926592,61.66685385022833,174.14429234801975,194.58261133608775,88.41383478905841,1
1,107755.86151818182,183331.1214,31.94911617443084,22.405505423387783,100.01904857806579,77.11238190066055,89.93852633964835,78.75582639772564,76.24282559695898,208.82143154120672,2
2,107797.93544545454,183278.9048727273,43.5727235918191,88.66550146691712,116.49745643132195,178.04945464042254,199.1863795408929,245.08354818895623,245.92172893025602,166.22435932205568,3
3,107764.40281538464,183318.4132153846,17.964600841270922,77.98284117913113,111.07267015234929,94.12625670675892,101.09784107924062,115.57964152812227,130.19257338718884,106.8291594175614,4
4,107723.42537142856,183309.4027142857,29.325401024937122,97.88301837448346,156.79921072252728,60.00180241430035,96.89565454632803,122.52270803527469,137.34105475926015,80.44575697802142,5
5,107742.897625,183330.1258375,35.07501496615794,43.44539204049362,34.61238056792631,112.96698335657497,149.1850917931358,102.00749776613657,127.9653940497316,117.11297068126956,6
6,107806.755275,183274.783715,37.45148253551319,76.85802286219044,92.33660608065512,143.38753061447645,256.96007030313103,205.90472305713357,213.41621452455064,176.3641330665754,7
7,107758.59206,183312.54344,31.721929824335227,38.67211157514548,87.28019373427473,82.19792341868117,70.02510330654347,118.99295959392589,139.57334098968465,122.33636169750844,8
8,107776.02779,183310.31861,39.28090793613088,23.241628525946798,60.196884872213936,80.43244927329226,84.67055776922646,165.14339804010467,194.05204057368266,77.36679941975703,9
9,107726.3215,183318.8376333333,28.5033474141692,73.44467565773755,98.88301153967248,142.7313713551439,102.52954630272333,121.95880798339033,121.14161314900544,90.82268003992053,10
10,107766.74172,183327.35406,17.677043977571433,48.91637951991765,67.70413010740754,156.54785745933785,85.86690468845983,112.26067415955976,98.550642482132,89.6641582678178,11
11,107777.31210000002,183299.6196181818,33.8515834171095,72.91003556674201,85.54016051922423,149.33696256501054,192.51013879521736,106.31420385559599,106.07626224665064,91.66977686169727,12
12,107751.80372307693,183298.45846153845,43.83556516237415,51.83967581930231,129.2850464872962,108.22966545717736,95.68484244019295,78.61795674024776,200.01170860402942,102.20871273965554,13
13,107732.68432857144,183327.4764857143,18.021090601331117,62.27155084803615,75.78005631990955,86.88962842626724,187.90795861653154,99.73478516678861,129.42389737693543,112.65776471677172,14
14,107776.3765111111,183291.22352222225,38.42534586327295,92.07576886307422,150.28513979660775,158.800313149346,138.90141219351912,174.99000663634766,149.68565779962645,71.9686118574401,15
