,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,34.25429362330621,61.508720783518285,88.23476117702546,52.07031199676125,95.52597711389464,89.87868962297816,169.78658859496318,81.5336801354876,1
1,107755.86151818182,183331.1214,27.816471239717185,48.93452155915873,74.49130661917576,74.37765946414136,118.01088109943261,84.27220189384091,156.3950316707493,146.20343954896023,2
2,107797.93544545454,183278.9048727273,48.13750418168056,77.78844523983965,139.94924911954672,163.1034707311073,184.18416592226004,229.53100048635181,185.63633279246955,192.7779573486484,3
3,107764.40281538464,183318.4132153846,25.445838367986866,22.25137189678393,53.254205371699626,86.75101731524956,156.3119815666949,67.89603174256241,240.962730826844,86.59801126962496,4
4,107723.42537142856,183309.4027142857,33.14268384754343,71.8586648344792,61.42868802345289,115.15858136305035,108.95716264377162,99.51659461412838,120.60879346424137,93.70238799030045,5
5,107742.897625,183330.1258375,39.52914398532378,29.889063050930886,67.45179402217495,52.897204070874814,95.24242833251111,113.35521581988912,130.88981181092976,120.66516224831382,6
6,107806.755275,183274.783715,50.8836016953741,79.8428237495,91.17385981948482,125.4065286790215,140.05806637875773,191.11259840864082,248.44771966039696,221.71940716572854,7
7,107758.59206,183312.54344,14.101076937209958,73.37038719335013,67.52039712812316,136.06250658746652,59.50571221701707,96.93299018037999,77.69800941669602,132.41948733067747,8
8,107776.02779,183310.31861,27.307037453654804,43.40865537682554,80.40976840047715,81.06747364555653,112.7681564976358,179.40760898004774,159.26393996862518,140.99887122609084,9
9,107726.3215,183318.8376333333,49.4381067235933,83.50680239508601,65.60715758147087,85.5753155598652,83.26984573279289,144.11084481868187,119.24434366821048,130.93685083672685,10
10,107766.74172,183327.35406,30.126689012008146,19.097994726197886,65.86146893979866,45.160062563488616,73.41004188769287,126.91991358974545,120.03589131183841,137.44010749934637,11
11,107777.31210000002,183299.6196181818,25.59340615572899,49.520771457050046,75.02590387046833,46.99081549916421,102.23470950349285,121.69350567690321,129.3026123099498,163.31476172603234,12
12,107751.80372307693,183298.45846153845,37.28169024863585,55.438801789596816,45.930543633106396,96.09211274746775,114.39764135144185,157.56260586650677,153.82345674748774,106.41290837669533,13
13,107732.68432857144,183327.4764857143,41.790042248448756,22.745364258998727,68.53136951504683,62.794825695905445,88.4413466010576,87.5249492684564,92.06726266851227,215.0250883927782,14
14,107776.3765111111,183291.22352222225,38.16145972717945,75.24980764821613,101.62920875630668,95.0594410665016,143.07202705745405,143.0488004885259,167.91989586281352,128.18418948042188,15
