,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,41565.59265666668,204206.96052222225,14.14458654893788,-9.780028188722675,-3.665725134820704,35.22126880194304,128.2805021347723,291.2860043825824,513.2393954997458,746.366671469067,2001,0.3953973791459776
1,41549.1776,204310.533875,150.79099552235527,112.31566387567894,77.34107778645705,62.10227219692076,84.55415522174641,160.50320009114955,286.7776942716239,431.7005025182241,2002,0.3953973791459776
2,41589.569225,204168.115775,13.306178513859386,-4.220914849133948,17.794021808291937,76.5107561075811,193.63585233775234,383.83693847774276,633.0863868808224,889.4826836588562,2003,0.3953973791459776
3,41668.75582,204238.61746666665,13.275541016472943,-2.774997576948998,21.070592217831674,80.4322707873924,195.3389382220594,378.4916893128105,615.3648284579772,856.6999647880384,2004,0.3953973791459776
4,41521.489305,204334.882175,167.7946928203196,135.36207519829262,121.92593094906249,135.78154568874047,196.22305432262084,317.85450936452213,492.3028755668558,679.7755511944937,2005,0.3953973791459776
5,41617.044348,204259.03512,17.399723331527902,11.322539129159011,37.594399662692155,90.28918176005041,183.67615460387367,326.67583097927235,508.51080839499525,692.8855175239687,2006,0.3953973791459776
6,41576.955798,204271.22694,-12.467004964909613,-34.510060474476056,-29.00404793890011,6.923947841722324,93.34822865462793,245.11293158934959,451.8859698724204,668.8938489348744,2007,0.3953973791459776
7,41532.757848,204357.01175,148.64609834369696,111.41423428207929,84.79303270755405,81.85317647844516,121.578060647327,219.59296963896267,370.30965168182036,537.6446479001256,2008,0.3953973791459776
8,41642.451125,204298.9764,43.46090551557289,24.049716582821723,25.180267569157166,49.69219839297529,112.95150008288283,226.2671694457267,381.9836304939316,546.4267304687754,2009,0.3953973791459776
9,41701.9493775,204262.2071625,53.23856007188252,43.88855734240183,76.0368406476542,141.4178419220612,257.1081053722081,432.92610773928016,654.4448702456099,877.0799599805964,2010,0.3953973791459776
10,41513.514865000005,204286.3595,175.05496493145102,138.69204321700371,117.00145576124694,120.87644692377785,169.2845295135285,276.87936510785187,436.26000138323036,609.7979707756971,2011,0.3953973791459776
11,41619.62907333334,204273.00583333336,-9.929438639963571,-35.796167359022874,-29.04006168723958,6.773905229860061,85.72550770503544,214.37686155768495,378.9715974138311,543.2842499607535,2012,0.3953973791459776
12,41684.651975,204247.00405,35.256528579634875,20.168093704771522,54.00433439767145,129.99960716238945,271.74886175939054,494.5053186942382,781.6309937734202,1074.7707246310517,2013,0.3953973791459776
13,41591.159478,204181.23082,17.640221088816745,1.4045286364236844,23.364848659138005,80.18009710890186,192.087852845255,372.4282850021057,607.4615730092926,848.2197135329784,2014,0.3953973791459776
14,41562.70514875,204364.9238625,233.9583633460165,193.12512311068093,159.00779241025896,146.60478383586985,173.98821191889192,256.1279816840404,388.31891702573824,537.6647226343355,2015,0.3953973791459776
