Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,37.89218922169941,118.36998754597988,69.68236030359627,57.447041937746434,37.46797218395923,1
1,107755.6395,183331.2104,30.918717953529946,31.52804090809476,56.11604351426579,64.25328897015727,39.387440048834,2
2,107797.4476,183278.6469,50.75707508328444,112.5862233539158,290.84072101079084,205.79513134516208,45.54413307549358,3
3,107764.0831,183318.0822,48.74233710026523,51.06137577714371,76.17546795408128,53.87261826099816,44.425244632752985,4
4,107723.0048,183309.1898,47.40462669632136,106.563230756615,102.32186383694876,69.74350105454401,31.783856675209268,5
5,107742.871,183330.0981,11.488948776928682,51.941744964761625,59.56058560414706,76.08625308183473,22.74475624093989,6
6,107806.7161,183274.99,46.390464202596135,106.0722250546956,267.5388101528096,229.0848985206643,20.797816847826773,7
7,107758.6659,183312.5732,24.53754266086525,23.31228018535792,70.86511076327179,79.02854617709384,19.95455733897024,8
8,107775.383,183309.8767,48.37522404199255,101.00405103244054,125.46441043577676,126.29435423149552,28.89709237339697,9
9,107726.3815,183318.7508,46.02112221234053,112.22753272279682,202.45057296766825,74.87793250884633,16.79785113168711,10
10,107766.4694,183327.2822,25.98787445139312,29.92786712853665,70.35723657018835,98.80424706809792,19.374352900918883,11
11,107777.0025,183299.3846,21.08734691719659,88.30279834452742,181.07959725507064,121.317748369591,43.81345983272922,12
12,107752.314,183298.7686,43.03237249258584,90.90590027731614,158.99254173493668,78.75599654348574,25.289385521761357,13
13,107732.7209,183327.4299,50.13805965650788,110.26854327352848,144.91153747159078,58.17345376144885,30.67660042767811,14
14,107776.5235,183291.4178,48.43556515083447,85.11454216992867,188.85570766261733,155.98941730109317,37.72867925644066,15
