,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.9937888889,183326.6925333333,36.209334470764745,100.46178765901064,98.37319603541049,139.06271338008384,81.17833840335477,1,-1.050018927239032
1,1,107755.86151818182,183331.1214,36.13911241657098,63.463930732474864,80.75181221706312,120.369856914844,82.25035206046334,2,-1.050018927239032
2,2,107797.93544545454,183278.9048727273,67.47381141567966,125.96021914041394,158.8692686779501,159.59735916973847,91.9021170242439,3,-1.050018927239032
3,3,107764.40281538464,183318.4132153846,10.230789920048135,59.49552958068002,110.96361430225436,112.31608682948529,79.44549748369995,4,-1.050018927239032
4,4,107723.42537142856,183309.4027142857,69.22234204514989,82.75681355752991,108.53321190777994,108.62670211979696,65.03712095407802,5,-1.050018927239032
5,5,107742.897625,183330.1258375,31.191040488500224,58.86414169650561,89.54223782806733,101.2155811179747,86.19236070541524,6,-1.050018927239032
6,6,107806.755275,183274.783715,61.55263685961109,127.24767021738003,162.54210874032802,160.39618576055187,94.60913117771555,7,-1.050018927239032
7,7,107758.59206,183312.54344,21.612112849351305,50.1144700386411,91.03548638618427,119.29319107451458,89.01034534988953,8,-1.050018927239032
8,8,107776.02779,183310.31861,60.25659929278938,63.35320349760109,94.38049875746088,112.1978827902264,102.63325874334376,9,-1.050018927239032
9,9,107726.3215,183318.8376333333,74.9043681083449,89.7898570812833,101.57719482552282,111.78055131728443,79.4031181044643,10,-1.050018927239032
10,10,107766.74172,183327.35406,25.23284813136721,46.768183651619886,98.49421635234162,102.46336604446113,70.74580364486542,11,-1.050018927239032
11,11,107777.31210000002,183299.6196181818,68.20100151198118,102.39268361592056,103.91183520793248,111.0623193422412,97.763821076529,12,-1.050018927239032
12,12,107751.80372307693,183298.45846153845,71.16880653190377,83.42532730660845,103.20211925381771,103.1096441984152,68.81205918364223,13,-1.050018927239032
13,13,107732.68432857144,183327.4764857143,54.597513929229095,67.84088919464156,106.2353268235784,107.85477149019492,76.17259785594052,14,-1.050018927239032
14,14,107776.3765111111,183291.22352222225,74.34403708191283,102.27408251567358,97.65869473918796,127.96965127267296,89.92282062274894,15,-1.050018927239032
