,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,58.22712552945188,46.85901935198182,38.584988907695696,80.80858341286398,73.06965282134995,93.72534971429108,70.51122336392682,94.92789460759604,2001,-155.2912744392413
1,1,41549.1776,204310.533875,70.88308088420317,85.94997019103128,30.432681458717504,77.82545015666463,58.27381748071785,78.73503629713446,81.80908427744154,95.25155653052632,2002,-155.2912744392413
2,2,41589.569225,204168.115775,90.2629327882032,98.75444877670428,98.75546596839338,33.17087450475321,92.33809078488704,75.40174814461379,85.91508033268924,96.58035522675394,2003,-155.2912744392413
3,3,41668.75582,204238.61746666665,75.823375857737,21.76216875076806,85.98991428761059,80.6347556493636,40.12734579431553,98.30383732920323,82.4797929992713,98.30367423911734,2004,-155.2912744392413
4,4,41521.489305,204334.882175,60.5223941002307,88.34221166860199,58.28519233237196,77.35376498867619,90.75966040469754,83.47184087029557,95.898065931211,93.9956896474676,2005,-155.2912744392413
5,5,41617.044348,204259.03512,84.09336655364885,88.99162883704386,92.52555689776231,84.86046648740773,80.66783560740068,92.13610133116508,79.69023749872318,93.80852144917142,2006,-155.2912744392413
6,6,41576.955798,204271.22694,53.73953916764481,63.03322475524312,62.75484756772764,74.85509282290201,78.63247860679982,84.52226224303638,79.74314917092319,98.78987462489066,2007,-155.2912744392413
7,7,41532.757848,204357.01175,63.61502510416041,59.86035070991768,32.71066810121828,98.9181576992968,84.33759254589991,92.92795506880351,84.19284869489141,95.5475885388352,2008,-155.2912744392413
8,8,41642.451125,204298.9764,76.04130505051403,84.62099626796676,54.45926876271756,63.13594750046994,77.66428884286225,75.39128077320964,86.25921614142202,85.85412935704244,2009,-155.2912744392413
9,9,41701.9493775,204262.2071625,78.45269494775329,45.24467797644652,78.69396468194547,65.956189335605,91.15335757640194,94.85233647283825,87.63305121655647,81.0915729468995,2010,-155.2912744392413
10,10,41513.514865000005,204286.3595,72.31933371809113,73.74693165840455,78.36312958228521,72.36226469708609,52.53381665356992,85.28809876861668,83.28396892914618,97.42197797098936,2011,-155.2912744392413
11,11,41619.62907333334,204273.00583333336,94.65949851751104,64.23478607629102,46.89315954751724,55.5665357992768,57.03910552640142,80.30837060692285,87.20901464199916,95.34901467310746,2012,-155.2912744392413
12,12,41684.651975,204247.00405,25.185877177611108,83.4145202320531,51.298594266911216,44.44358597339756,78.66704127157504,98.41115411049626,64.45816955715104,96.65278408260151,2013,-155.2912744392413
13,13,41591.159478,204181.23082,51.95707298476204,77.26058794687641,65.32591559038573,61.26093925784411,78.94020779675029,56.52003558129,70.39368062367794,94.82518261259072,2014,-155.2912744392413
14,14,41562.70514875,204364.9238625,75.17733624740926,84.12627688786277,79.26653942534755,67.32443630287162,73.94880119550149,79.09598417431404,69.81414471290526,95.01909890320034,2015,-155.2912744392413
