,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,-4.399149438361292,85.66116486480018,239.74244316846327,433.1696167745513,614.3529923904001,2001,-0.0582184469679047
1,1,41548.70351,204311.6093,101.65102064846089,127.07654353278396,182.48778460793451,263.1684960759632,349.99600548385536,2002,-0.0582184469679047
2,2,41589.68646,204167.8156,15.360828354327635,122.26238835812582,299.9360269806196,517.6687050407688,715.8423709683135,2003,-0.0582184469679047
3,3,41668.92012,204238.2888,17.946609692357804,120.53252428369586,291.7146504160112,501.2976903955664,691.0730673886255,2004,-0.0582184469679047
4,4,41521.64592,204334.5815,144.03134015222545,196.29315794625435,295.98564512042503,429.0918235451545,560.3211022825867,2005,-0.0582184469679047
5,5,41617.05436,204259.0171,36.72432021851196,118.84045138743524,253.7485915369384,417.9695387534366,566.6639060173843,2006,-0.0582184469679047
6,6,41576.95294,204271.2311,-24.9196167372784,56.570935453891366,196.14749323928,371.3663083345656,535.359988211013,2007,-0.0582184469679047
7,7,41533.54743,204357.0333,112.7589870285446,149.2234277676788,223.8906572759037,328.3193112988921,436.2546140166917,2008,-0.0582184469679047
8,8,41642.94946,204299.055,19.88632011887941,84.28758792210239,198.41247512646768,344.8281201032473,484.6732476838404,2009,-0.0582184469679047
9,9,41701.0223,204261.7069,55.16735355601295,161.44849588507856,334.9279556042394,543.8152098619115,729.4786280659262,2010,-0.0582184469679047
10,10,41513.61527,204286.1329,154.94725619254095,192.27008188781608,268.4261016860929,374.3546050105487,482.9654568704989,2011,-0.0582184469679047
11,11,41619.48192,204273.3088,-25.969250985507955,36.65555202300098,151.4815739472776,297.1259048172502,429.86051029599287,2012,-0.0582184469679047
12,12,41684.4859,204247.3604,40.30654720287509,170.52683640713587,385.6962474411541,648.5860211069029,887.4211617080148,2013,-0.0582184469679047
13,13,41591.14582,204181.2118,20.86994335422217,122.25567070235584,291.5276431497141,499.1899646504224,687.9641881899614,2014,-0.0582184469679047
14,14,41563.2081,204364.9004,192.48002060139743,215.3908702520579,270.196470980207,352.4212536128383,441.9758086980353,2015,-0.0582184469679047
