,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,87.9059177627358,52.46883203624994,95.46820614727451,99.11370038356765,96.48546296855513,2001,-196.5731434917595
1,1,41549.1776,204310.533875,74.43087284664709,79.07283355258494,74.18268935239502,94.77363372485496,85.02522853958429,2002,-196.5731434917595
2,2,41589.569225,204168.115775,74.94339620933782,83.381349508187,75.02349028895019,79.5958685167716,86.89411488145367,2003,-196.5731434917595
3,3,41668.75582,204238.61746666665,82.27236626786292,93.94385445808332,66.38158582872099,78.413724180197,90.59611153397842,2004,-196.5731434917595
4,4,41521.489305,204334.882175,75.01100475802707,69.44845296366462,90.10753318078064,87.85400469902818,92.94435666570482,2005,-196.5731434917595
5,5,41617.044348,204259.03512,78.95899492586624,73.29826975473615,84.42080456594745,95.17905018811884,84.41922214973052,2006,-196.5731434917595
6,6,41576.955798,204271.22694,85.89362632589832,92.89827682226074,53.06225027412288,92.3946095828226,95.04669928015356,2007,-196.5731434917595
7,7,41532.757848,204357.01175,88.49201546194047,88.73133551453752,85.9090691182756,90.654075237429,87.13300690325406,2008,-196.5731434917595
8,8,41642.451125,204298.9764,54.65902591439065,68.79652030317904,89.65601942474765,87.51144168673176,97.68677744856429,2009,-196.5731434917595
9,9,41701.9493775,204262.2071625,67.48058227835294,89.62624865530142,94.06853537649792,83.41213302872505,78.45550343390791,2010,-196.5731434917595
10,10,41513.514865000005,204286.3595,93.5213360608367,69.43224388587001,77.70271233357083,81.42243703067906,87.83906377879029,2011,-196.5731434917595
11,11,41619.62907333334,204273.00583333336,64.31859481580902,81.25250902278297,79.72084955954094,78.11044309079698,90.04920106034524,2012,-196.5731434917595
12,12,41684.651975,204247.00405,56.02225015757624,72.26237511434118,92.64631371857304,97.52305273008768,91.19315317965874,2013,-196.5731434917595
13,13,41591.159478,204181.23082,55.092219804557736,91.4321034296397,72.42547235314983,80.12023629219891,91.78344154457844,2014,-196.5731434917595
14,14,41562.70514875,204364.9238625,74.37114331025178,78.57749087996359,76.48496178035683,83.13764956809077,97.005674558653,2015,-196.5731434917595
