,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,87.82369020615921,73.55043346483725,60.96777527335034,57.005556041473625,32.07150537408344,1,-0.5436383858212297
1,1,107755.6395,183331.2104,31.850644242509823,21.11875552224176,27.552688052178254,28.95086777040792,34.27019316674369,2,-0.5436383858212297
2,2,107797.4476,183278.6469,89.51664165835966,75.288949482638,64.0517102177677,90.30120477231358,92.2793862443445,3,-0.5436383858212297
3,3,107764.0831,183318.0822,24.21555219138609,39.39079300258275,37.69976346523731,25.87594373309812,19.67266484073571,4,-0.5436383858212297
4,4,107723.0048,183309.1898,87.89628120379152,97.0766163960431,93.55156285044006,37.85673256192265,23.08286139222824,5,-0.5436383858212297
5,5,107742.871,183330.0981,57.22244587285371,54.37072987608428,50.70639170038715,31.537676284017277,23.06242413251929,6,-0.5436383858212297
6,6,107806.7161,183274.99,79.5622035583992,75.33857553484883,50.96301250502176,90.2953481612828,75.06472865058474,7,-0.5436383858212297
7,7,107758.6659,183312.5732,45.2100208549852,41.905746626459255,27.190809154443137,23.68535927852381,19.14813152492329,8,-0.5436383858212297
8,8,107775.383,183309.8767,83.7898538820795,71.2771533226216,82.36624596044332,84.86232983148984,93.31783800218466,9,-0.5436383858212297
9,9,107726.3815,183318.7508,95.32634694258854,62.5282357989807,76.03965322633975,60.14522863321614,56.5247517554032,10,-0.5436383858212297
10,10,107766.4694,183327.2822,30.42082216561042,20.60188462224583,21.9910970386232,34.83125433888179,29.73215685758665,11,-0.5436383858212297
11,11,107777.0025,183299.3846,85.20219271800309,77.05658062922407,79.81961926473359,91.0799606098238,81.00787366261505,12,-0.5436383858212297
12,12,107752.314,183298.7686,82.40063519442464,80.96970648156612,85.8849124881533,82.9115977488098,82.81515619763756,13,-0.5436383858212297
13,13,107732.7209,183327.4299,81.6789197962403,81.48273012561523,79.22178430865021,81.0755470308743,72.81001275781624,14,-0.5436383858212297
14,14,107776.5235,183291.4178,84.66294339569694,73.59542023296137,79.81956980090091,83.49755967139029,91.20010316399112,15,-0.5436383858212297
