,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41564.53508,204206.635,87.58751261046666,74.12759582309079,85.35629270807365,80.36721800245334,64.44115025338832,91.638505633826,87.41491800398805,98.80901252921257,2001,-194.6061410923802
1,1,41548.70351,204311.6093,86.2578676350418,45.14014317337368,14.467497053582337,74.69531478932635,78.9557046858869,62.79778878945555,83.78120136191808,96.29949842303742,2002,-194.6061410923802
2,2,41589.68646,204167.8156,82.43940833534997,60.6245977133721,50.80714746070749,74.89402969525274,86.59055683571202,89.59747319832286,97.29883807374668,92.85126421432318,2003,-194.6061410923802
3,3,41668.92012,204238.2888,69.3469951147061,76.29120139863053,59.29815579352832,49.55012139659069,79.04883654738234,79.19704087928095,88.13451207265095,92.1063639657118,2004,-194.6061410923802
4,4,41521.64592,204334.5815,62.9047583661952,78.23830037331868,90.6824460205722,64.15026401661342,39.30236666647917,84.67355492209101,56.509457723191815,88.80176012534163,2005,-194.6061410923802
5,5,41617.05436,204259.0171,70.5295218845115,29.277893680761792,68.92721207631979,33.989401125228326,51.408141703827376,79.49498731569857,90.92875772286384,95.3374502563818,2006,-194.6061410923802
6,6,41576.95294,204271.2311,83.33375787510981,69.08201985532564,49.24515488421248,78.33888073721288,62.858399615883656,77.05025820542451,89.30881971922297,94.16918915193924,2007,-194.6061410923802
7,7,41533.54743,204357.0333,78.11988057910784,70.56729363601944,65.22277856485888,83.11928526524211,95.38805352208595,72.40241743141452,75.67050569739439,87.4285504044194,2008,-194.6061410923802
8,8,41642.94946,204299.055,80.415610750999,87.26507564022975,73.18357370685027,80.91128175647734,45.48995005207632,81.14317743074483,79.91415409555015,92.39329432435238,2009,-194.6061410923802
9,9,41701.0223,204261.7069,49.098360890467525,63.516558259121375,85.23202736507733,97.37189603637992,22.363797891330133,95.08526804754052,78.35396277215484,99.23976807264906,2010,-194.6061410923802
10,10,41513.61527,204286.1329,74.8992134037575,88.01521594994722,59.98408762912821,78.56633183909467,85.93662901188037,85.2446870158653,53.18657451876879,96.04422311834814,2011,-194.6061410923802
11,11,41619.48192,204273.3088,62.66092170527516,78.00925074867638,94.97851561304894,62.33138703863505,94.2475649084797,69.24029125760073,97.37569585832208,89.59523035298844,2012,-194.6061410923802
12,12,41684.4859,204247.3604,78.03001854421133,78.04591058609132,60.320822890087015,59.55834284959833,84.11730449110067,63.66440275496016,88.78528363311813,88.09431783738125,2013,-194.6061410923802
13,13,41591.14582,204181.2118,66.56512636130635,39.13849124285367,77.0994671762916,84.70299665543519,76.7907892428099,66.07464764844343,85.34673364614835,85.09893843713458,2014,-194.6061410923802
14,14,41563.2081,204364.9004,83.11114924985117,83.34507611189836,87.32134562433056,78.7779904683806,83.80952203429655,88.53658551936213,64.53090370405488,92.13069649731035,2015,-194.6061410923802
