Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,90.76234058982614,71.88420246095576,86.04242608397044,80.80742517595884,87.65934102442597,2001
1,41549.1776,204310.533875,98.9396346777266,74.83614632978937,90.82093127062832,96.56715227342548,52.41147475488874,2002
2,41589.569225,204168.115775,72.72272975448898,83.23290861624449,67.9194415073535,78.80390967447543,90.56840173992198,2003
3,41668.75582,204238.61746666665,91.27034294242767,89.75898103609684,73.00935354256252,73.07453827516704,96.11510563690332,2004
4,41521.489305,204334.882175,98.97377354825744,87.91527911817806,88.42321390968479,88.53142250298531,70.70336442329203,2005
5,41617.044348,204259.03512,70.21992864415255,79.00403706656418,95.27381940851774,76.94313837846451,85.92814981184908,2006
6,41576.955798,204271.22694,63.57671348654172,84.53389718552083,85.84330340246109,53.23457628071371,91.74229268851896,2007
7,41532.757848,204357.01175,80.4139244646222,92.320274714421,89.9630594849972,77.96266843873447,80.47603202156996,2008
8,41642.451125,204298.9764,80.96937095348781,68.44179029910573,89.55956485925948,86.22136209094741,84.94134879295338,2009
9,41701.9493775,204262.2071625,90.26385642594803,91.92470713608012,69.06376395515642,86.08332882686392,71.70968389040779,2010
10,41513.514865000005,204286.3595,88.69024609182233,54.68374262518328,91.2830295191778,98.76848292307432,96.46123368005728,2011
11,41619.62907333334,204273.00583333336,81.30432707386713,88.49432393888874,87.7181682512644,75.39333958636196,88.19982163079342,2012
12,41684.651975,204247.00405,87.89837770001816,69.6248196625373,73.56883771836493,61.3332693899407,88.23727194556812,2013
13,41591.159478,204181.23082,89.6944967560524,77.41223034291224,86.53165412276755,79.309718302685,86.02185632963632,2014
14,41562.70514875,204364.9238625,64.48739924318262,77.7726538674425,84.70540857615217,90.7683217404115,92.3609282441315,2015
