,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.99378888888,183326.6925333333,54.61639700199935,44.83631742390018,81.7102482992326,118.80337924021823,86.23029534274721,1,-1.544748275899642
1,1,107755.8615181818,183331.12140000003,39.70893871088241,69.87704619897947,114.19319370449084,109.95101003978124,74.77705220970093,2,-1.544748275899642
2,2,107797.93544545454,183278.9048727273,89.70639178233773,142.18845874565298,140.30469811180583,157.6885159780328,112.24572596717896,3,-1.544748275899642
3,3,107764.40281538464,183318.4132153846,43.97572620959015,101.55126365244004,89.36752057765764,110.352964648762,79.45707515468072,4,-1.544748275899642
4,4,107723.42537142856,183309.4027142857,49.83286124125407,109.92322386444712,93.72749602656896,98.88630137028612,92.43408153307468,5,-1.544748275899642
5,5,107742.897625,183330.1258375,62.175278797652,63.56766784328058,92.26888170515468,112.50329259263718,86.86762037306163,6,-1.544748275899642
6,6,107806.75527500005,183274.783715,83.55883576765041,143.432597634666,161.38334500803052,140.14040645149055,94.70821699268768,7,-1.544748275899642
7,7,107758.59205999998,183312.54344,46.68312576054704,67.81614390351545,109.73672339370952,124.73690246124036,86.31810247597775,8,-1.544748275899642
8,8,107776.02779,183310.31861,65.31303242971705,84.39960582151043,125.7346439934305,101.89422164464844,88.03079728502954,9,-1.544748275899642
9,9,107726.3215,183318.8376333333,90.4456851297518,92.31510960480767,100.03794224027077,113.501817880681,76.528070471428,10,-1.544748275899642
10,10,107766.74172,183327.35406,43.14940299508953,65.97870543001075,89.78320270827658,112.71183747695348,77.79111335110466,11,-1.544748275899642
11,11,107777.3121,183299.6196181818,48.12349998469699,102.7278073348187,111.6679802474089,116.3740163542042,95.02064374829231,12,-1.544748275899642
12,12,107751.80372307693,183298.45846153845,63.80381357197858,85.63529966709736,90.74369566412344,106.55125354560172,67.1468147320635,13,-1.544748275899642
13,13,107732.68432857144,183327.47648571432,34.94071477114952,45.25105825575046,129.78505809518913,130.9629415100409,74.19084041612436,14,-1.544748275899642
14,14,107776.37651111111,183291.22352222225,83.37010042303264,99.70136909629996,112.91933615641568,124.94547050276287,95.51693060267117,15,-1.544748275899642
