,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,73.00659021678467,59.811255281975434,98.525568498249,54.18629799607671,122.77805155653468,71.39191428661849,117.58827724226886,64.90731024525206,1
1,107755.86151818182,183331.1214,48.2361155389896,25.951010759763047,143.56725708826397,49.641609002179656,96.487788298583,109.003241739125,82.62814883031173,55.729203581280345,2
2,107797.93544545454,183278.9048727273,70.52746470204671,78.22665600628781,169.97295672166658,231.0036563171727,253.14450639255637,204.71962853546356,123.11922967747509,95.44355516819421,3
3,107764.40281538464,183318.4132153846,28.12673938341914,44.888781062666155,80.88164152224452,100.92141884647882,89.33841568569282,104.77144057112227,99.09069717460709,65.86996739008136,4
4,107723.42537142856,183309.4027142857,77.63973410100819,30.99750920792157,153.63667279895407,132.32388268098424,114.57772568817268,80.24781417665024,107.77816578790595,75.9990233770558,5
5,107742.897625,183330.1258375,73.67884546215919,26.969487927860673,58.161980600167354,231.64082625598417,150.3826514790449,122.70574515551485,79.78790269627787,54.23148429361448,6
6,107806.755275,183274.783715,37.86195511237764,84.19832073939972,131.12583975057234,198.62463187278374,244.9088627366997,225.411010722747,147.3842909510649,87.1307272493035,7
7,107758.59206,183312.54344,38.281149001715065,54.46592060979784,68.91898105287518,131.62725300576722,122.73761147916265,129.03614943217156,119.27772368259704,58.467199867276854,8
8,107776.02779,183310.31861,35.393991495807136,52.40012238731837,80.048916434823,106.91146268589954,143.20248241438864,81.39685049212423,108.82368365561706,71.65537190129096,9
9,107726.3215,183318.8376333333,66.88490566278303,80.4454215748946,170.9297614402718,157.7282648159956,126.87562956862112,90.08404373725762,106.69596990752393,64.55089443319459,10
10,107766.74172,183327.35406,76.54335824490195,67.50690402514287,102.95779107524685,102.8001293838843,137.0972969877526,106.99949591288825,88.40836524225554,55.57562337853645,11
11,107777.31210000002,183299.6196181818,43.86791283234423,43.64651994354617,73.79742685966382,105.68176492682663,159.88467506779696,126.54699441268667,96.40076503459241,84.42523184171375,12
12,107751.80372307693,183298.45846153845,53.09762491856857,80.3055616106367,148.2077293624262,114.14345513818249,104.74019086805872,134.81726165959827,87.2950736003443,58.57872918165735,13
13,107732.68432857144,183327.4764857143,41.29028798926481,52.89526747152191,48.13739299257124,83.25786012799206,167.73054312213543,99.71731564513476,103.68310143903294,60.27935487905675,14
14,107776.3765111111,183291.22352222225,66.29133687111724,102.76743663917824,154.00902423858767,162.53480298641128,98.74320478102078,107.97322685937992,95.94365238586619,88.74511810058988,15
