Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9937888889,183326.6925333333,47.95351371818879,64.81940011736673,107.99816354933364,86.83605554397373,20.171808856602404,1
1,107755.86151818182,183331.1214,26.943854116592192,31.500193928595767,68.74114865701216,83.86779764701333,22.517504244560296,2
2,107797.93544545454,183278.9048727273,51.6814414853885,111.96270922185371,294.2600928818031,221.50065465546987,33.88317527833774,3
3,107764.40281538464,183318.4132153846,13.259429383397896,58.1331050853854,98.94804082100762,61.59263216687433,41.18595344444131,4
4,107723.42537142856,183309.4027142857,48.88340259254068,105.1048770049808,198.14169450770828,50.55269043992212,26.405010321927104,5
5,107742.897625,183330.1258375,25.142245257538104,26.472936470101985,89.30532945668462,74.61629839651414,30.96910836670078,6
6,107806.755275,183274.783715,54.88165070375814,112.87402643614251,238.3278013310146,209.4802316383181,29.97446168197862,7
7,107758.59206,183312.54344,20.08968529133505,55.849261594105165,55.896726852127685,60.70574639006483,16.460193886929247,8
8,107776.02779,183310.31861,53.60665624515635,59.03149074320969,89.06858427458431,132.71914951529587,37.80423920277035,9
9,107726.3215,183318.8376333333,46.90237141967612,75.6778985712349,209.7941686350907,106.94321369283806,20.39437223555558,10
10,107766.74172,183327.35406,30.8634735253599,47.731023059813886,76.46335820701091,58.49230499532415,21.445636658787592,11
11,107777.31210000002,183299.6196181818,39.97068026739861,51.68265922952275,130.22259352344946,163.462214222657,40.93936961321293,12
12,107751.80372307693,183298.45846153845,51.999077500397696,86.26524987606275,128.21325673224902,106.12298642943,33.19045855771276,13
13,107732.68432857144,183327.4764857143,43.47797658977445,88.1537989509211,113.5950919630144,89.14686729807649,25.724521644865643,14
14,107776.3765111111,183291.22352222225,50.680140680804,91.15307488102071,169.24454626927792,158.90274367196804,47.67833544030434,15
