,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,41565.59265666668,204206.96052222225,41.40814863992553,106.53171523933676,210.89679883164618,403.1559252388796,481.46767835834834,2001,-0.23513479779233104
1,41549.1776,204310.533875,58.6071694601431,133.23148315888065,202.88756834768046,263.3285592725959,344.0298087556172,2002,-0.23513479779233104
2,41589.569225,204168.115775,49.51913239453665,100.1241393634457,279.7886256555412,515.7525573622105,671.5123681542101,2003,-0.23513479779233104
3,41668.75582,204238.61746666665,59.29213459683761,165.57226961183673,260.03755545625427,485.1759679820499,699.8384724174687,2004,-0.23513479779233104
4,41521.489305,204334.882175,89.54789447657416,222.10019720520765,328.2402169764231,515.4225054063457,539.4211924798982,2005,-0.23513479779233104
5,41617.044348,204259.03512,56.2536575738777,100.87518011470684,216.48084435769556,508.7545965425197,510.44881615136717,2006,-0.23513479779233104
6,41576.955798,204271.22694,59.23656734502059,59.20323904684959,99.2155604210444,332.500724852286,436.4633566836185,2007,-0.23513479779233104
7,41532.757848,204357.01175,63.53315595963548,123.52013811083737,229.30180831759708,356.34142151970605,435.43707774968817,2008,-0.23513479779233104
8,41642.451125,204298.9764,40.77910481799572,98.6997525332823,162.35699712891235,315.1838595372616,340.14168981359825,2009,-0.23513479779233104
9,41701.9493775,204262.2071625,66.89017647767234,175.24224646643148,219.15732558368052,594.1703654137027,721.6459228630769,2010,-0.23513479779233104
10,41513.514865000005,204286.3595,82.38261529541175,148.6683645657762,269.5661793537493,417.6942631941346,513.1670959311007,2011,-0.23513479779233104
11,41619.62907333334,204273.00583333336,56.646560023993345,167.8099529782049,141.15802656455045,241.10251603124877,425.62635065400843,2012,-0.23513479779233104
12,41684.651975,204247.00405,37.60088457167221,178.61780919284743,428.63435733318295,666.2461514508157,784.7865510784671,2013,-0.23513479779233104
13,41591.159478,204181.23082,55.95341644022504,103.81865829592341,255.75320892985985,513.458252366029,686.9606224915958,2014,-0.23513479779233104
14,41562.70514875,204364.9238625,82.61468389073534,153.3315609726934,344.512643204699,397.28745313232275,484.5367865995177,2015,-0.23513479779233104
