,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,89.70321434942718,92.5476641063612,81.205806018928,86.66685168012995,73.54573022135382,2001
1,41549.1776,204310.533875,93.41367253165112,71.19486557474607,84.67488856463585,84.81691197185337,86.18084489352385,2002
2,41589.569225,204168.115775,87.13953569139912,95.4592732458174,83.04316235550122,72.44239867370041,77.40666993741257,2003
3,41668.75582,204238.61746666665,72.25342299483421,67.75595140770311,89.81082706930871,85.64537448864232,78.65236158996854,2004
4,41521.489305,204334.882175,92.16864486798482,90.77178431785279,85.31023129884389,98.01139624171519,77.43254725318805,2005
5,41617.044348,204259.03512,68.31246498809465,92.95527331559278,98.94146757650141,41.973935009084826,98.93995167491292,2006
6,41576.955798,204271.22694,74.7149328808008,86.63477740356993,73.68907921733229,78.53442168327291,96.02122924652014,2007
7,41532.757848,204357.01175,91.64384722072589,58.90797546873171,93.54226845914597,80.57478713752721,92.10304443118245,2008
8,41642.451125,204298.9764,77.79882583562683,68.40528855089984,89.86873784941983,87.68022105980897,86.00328873501726,2009
9,41701.9493775,204262.2071625,75.73461417166016,83.3472291905219,94.71058882351463,84.79400608735557,89.79930994980546,2010
10,41513.514865000005,204286.3595,88.9626047575279,79.89514812355779,57.220278737806126,78.99387056315084,58.81314843509119,2011
11,41619.62907333334,204273.00583333336,79.11776909648445,50.05833899730066,83.5818917937918,93.41374379691744,79.91756380480871,2012
12,41684.651975,204247.00405,93.97360678164189,74.2189967251006,88.94235592580719,84.94248742285646,76.71116756562908,2013
13,41591.159478,204181.23082,74.92820577549654,94.30663424758569,70.15740595712744,89.04241820941594,88.6177998353206,2014
14,41562.70514875,204364.9238625,78.29252338049024,95.06189331386643,81.32654924763054,83.49935276474451,86.77570476286364,2015
