,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41564.5350769347,204206.6350445384,79.72283513048055,120.02560379041856,173.11042445571925,224.8090359649776,258.7350861594886,2001
1,41548.70350637949,204311.6092516128,150.14223207883282,144.4569604567889,140.52401454236497,139.84687824452882,141.8294702383391,2002
2,41589.68645659421,204167.81563104223,111.5906381644554,161.05982348684145,224.68459062271415,284.9338218027354,322.9521128319981,2003
3,41668.92011756163,204238.288791732,110.36335303189412,157.16951489934846,217.94369339338314,275.63714092195903,311.9436334173524,2004
4,41521.64592351891,204334.58148620185,222.81359157584959,225.8071242907274,233.68269246130126,243.86409593873788,251.92822513579887,2005
5,41617.0543552294,204259.01709711645,104.01429830145982,145.34062147522363,198.42811170196913,248.6417822909095,280.2825189017069,2006
6,41576.95293945124,204271.2311379509,49.237904878380284,85.17693735363756,132.33654329971648,178.35825888139973,208.7725203184396,2007
7,41533.5474325054,204357.0333107068,175.4264565433327,172.40338886736436,172.37061807279883,175.4890327482742,179.76186373694176,2008
8,41642.94945818215,204299.0550411502,86.75233851460949,110.77882881595619,143.61172265570758,176.39918841502055,198.4047680430332,2009
9,41701.02229841746,204261.70686767064,147.41806189547987,198.2113418818902,263.1804786834406,323.7584027022286,360.8846796622212,2010
10,41513.61527143428,204286.13286993653,220.85901779560533,217.39542355934051,217.39917837507227,220.5255922195234,224.45856231146115,2011
11,41619.4819187581,204273.3088023756,41.0354090465119,66.68548078771286,103.85105868176284,139.85374578267667,161.53309935071405,2012
12,41684.48590413986,204247.36038497745,160.79788165442716,221.55715503794806,299.34747773038947,372.41560177623734,417.89612403694537,2013
13,41591.14581668674,204181.2118136036,113.3260221055773,158.83977615374863,217.75351289830823,273.6865423934799,308.98545698723467,2014
14,41563.20809519153,204364.9003766114,255.51523827463024,238.08853498784575,220.41005242244196,207.05043995667745,200.78959425202277,2015
