,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,82.98856602856024,36.217824442670754,73.39049996126771,82.19666553232732,93.0032045819463,2001,-163.18448795501575
1,1,41548.70351,204311.6093,77.56066664080396,88.39536533787098,82.36457056765204,95.2483529149979,89.20041264861675,2002,-163.18448795501575
2,2,41589.68646,204167.8156,81.60786096356475,83.6876255210785,86.37796984412417,73.5170736853413,91.91326193129778,2003,-163.18448795501575
3,3,41668.92012,204238.2888,83.18214489926194,90.54318964521926,91.615458435301,98.06370265199382,96.22997414683404,2004,-163.18448795501575
4,4,41521.64592,204334.5815,92.4920981235677,69.92224614400509,74.3437455611009,92.74506875935948,93.1211079818456,2005,-163.18448795501575
5,5,41617.05436,204259.0171,80.4308869822782,80.0320097030486,87.0323209157092,93.45951779876304,94.7967952669936,2006,-163.18448795501575
6,6,41576.95294,204271.2311,80.81743894161862,64.09447099776607,73.43397264023393,72.49983683955809,97.13382351044766,2007,-163.18448795501575
7,7,41533.54743,204357.0333,84.1419972335497,89.42219974779596,72.91596382106223,90.77791837611592,90.27168438398064,2008,-163.18448795501575
8,8,41642.94946,204299.055,66.2562287612487,41.73592873907626,96.48797509426632,96.29228080522552,96.07176508185066,2009,-163.18448795501575
9,9,41701.0223,204261.7069,15.719955147462356,71.9367305797518,93.54776661632528,99.2154367912061,92.10476256604596,2010,-163.18448795501575
10,10,41513.61527,204286.1329,64.57200589203427,68.47418967140023,89.11371364811465,75.80997234265656,76.35585458298326,2011,-163.18448795501575
11,11,41619.48192,204273.3088,49.4267212908971,82.90317413323034,82.35329095555737,82.41077239489772,86.85587626652632,2012,-163.18448795501575
12,12,41684.4859,204247.3604,89.35988471348324,96.23280439228628,80.41278016019574,77.06336697848961,89.7122974824407,2013,-163.18448795501575
13,13,41591.14582,204181.2118,85.34380605625371,66.8252434957771,93.23515409122405,86.82157151626443,94.41874871700225,2014,-163.18448795501575
14,14,41563.2081,204364.9004,71.96054215634018,68.4316600211162,72.23651669149783,95.2183721884804,86.53228536450187,2015,-163.18448795501575
