Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,86.55403886755096,83.48326281455246,68.97458255735553,39.69901506520762,23.03910532404408,1
1,107755.6395,183331.2104,24.93009832060429,17.786463483070687,25.41957489970552,30.695951657339137,31.75572200437556,2
2,107797.4476,183278.6469,83.62583367328945,87.42503850354468,52.60620229584967,90.14113552122586,83.10489334560424,3
3,107764.0831,183318.0822,30.07997788276608,53.2781552707159,22.173259466865225,8.098302493029221,11.321629813838245,4
4,107723.0048,183309.1898,82.38684294220232,84.40197189531112,64.87575155231862,56.60102324310397,45.89890138921963,5
5,107742.871,183330.0981,62.91431741916696,45.90583942182424,36.52993685417638,42.885511634469935,20.04205914479597,6
6,107806.7161,183274.99,86.75901861338477,74.97953346442947,77.35002069122594,86.45907887110602,69.09810609048152,7
7,107758.6659,183312.5732,34.434011622308,23.66262150283972,20.362338247895813,14.474608388161467,22.709205048944355,8
8,107775.383,183309.8767,75.15242553619028,79.13784775633421,78.80531988934452,85.08727550239983,81.88996024845216,9
9,107726.3815,183318.7508,88.5510305543311,90.60492583215596,92.59786510157667,84.83879740930817,68.85214793396075,10
10,107766.4694,183327.2822,15.222859260087755,26.375785106051904,30.52301665156052,31.39389310431471,23.32908762212697,11
11,107777.0025,183299.3846,71.16097035059386,79.10356703942503,78.99065385370263,82.98428804606816,90.82065562955758,12
12,107752.314,183298.7686,95.22234977391162,88.87678996967969,64.5630474441057,67.88045153481335,64.35766640006977,13
13,107732.7209,183327.4299,83.09871834457316,83.50099648260498,70.16808409842284,60.88583120585049,69.13140987118629,14
14,107776.5235,183291.4178,91.65425665544213,92.57452110706996,78.96060528025909,93.30480355610878,73.32337013213561,15
