,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9979,183326.6793,38.755818011304555,31.301254118533613,40.8489588904341,87.3400274945054,131.00838699613263,165.9817337715099,119.86691524785422,105.77894945089048,1
1,107755.6395,183331.2104,36.42179334977193,39.12025275468332,111.03723587794506,102.01548448390417,106.7596534208597,111.13564573715678,146.45511502378312,103.13080548102432,2
2,107797.4476,183278.6469,45.63213055178889,73.0780498410323,107.24950519465443,133.67945426338557,167.25315490770063,189.19534306064244,210.7316757798954,193.6148948289074,3
3,107764.0831,183318.0822,37.2389179721471,74.50179544003474,46.9419007526726,93.01702308848077,117.57453506034113,138.92278794192782,93.67830602504723,94.02833204806798,4
4,107723.0048,183309.1898,32.186226877389885,34.318735431359315,102.53899197884179,87.28528728506446,93.05315020771612,153.78763321425845,145.77899034804517,114.0910995905913,5
5,107742.871,183330.0981,20.306839133885155,55.26460842621743,52.219913575936545,104.75941773111381,109.0501900660335,123.27754848510159,118.19469899970605,114.27581444728594,6
6,107806.7161,183274.99,42.9280771873634,78.3210532657336,103.0717399366841,107.60469046679844,144.9031790426992,168.32545337263412,185.76224459970194,199.89379467216898,7
7,107758.6659,183312.5732,19.522093147453393,56.54344943002374,62.59637426349264,111.01768753397471,89.07180849209738,82.39034165791801,114.16597946494161,79.14679922627953,8
8,107775.383,183309.8767,15.760501919006458,40.5828127185056,49.9471802461831,93.14849388932339,142.45942412784004,119.67569121982241,129.91231252297396,139.4966843636981,9
9,107726.3815,183318.7508,30.734416064189105,75.34174688067593,104.5152284191552,122.22277670211562,117.1737603165154,150.1218709895199,98.42899109062375,77.09448557565139,10
10,107766.4694,183327.2822,23.71323692436874,17.09305215679682,71.72065626146825,88.74781853104611,114.5796693723188,166.43137759055642,146.42832501500263,127.67467174728536,11
11,107777.0025,183299.3846,39.24207007587089,52.24410172374071,51.7014511061392,52.97600917484286,86.72395916665195,153.6814621368803,199.0716585461664,134.29255868974266,12
12,107752.314,183298.7686,41.36473805635253,55.945129202692776,126.87337133958604,154.62201931732397,65.43839720979435,75.02693994559839,152.3264571235028,117.21247343842435,13
13,107732.7209,183327.4299,38.04894967159847,47.78690266329897,98.18038261503013,84.84921814824898,108.41349674703791,93.95597193543354,114.35421817442868,144.68227312166013,14
14,107776.5235,183291.4178,31.770297422983838,48.10710514999267,101.63999177707132,119.8962898789282,165.70845007610507,177.91172128545486,146.6807798522094,180.94121196147506,15
