,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41565.59265666668,204206.96052222225,36.42261030390977,41.0542882903945,192.7356622519139,189.57220090992084,282.0521733721256,310.2913192804467,379.6604060152764,421.02484469365464,2001
1,41549.1776,204310.533875,31.81596605730423,80.93819350169412,248.66260384688468,268.5641636548308,207.86679794272706,474.54867417326125,310.9319568018573,286.1931368348575,2002
2,41589.569225,204168.115775,69.98829899561314,79.2873079340687,173.85915453473976,239.94518585301847,333.61576142607936,381.30276628282894,475.21961959658205,569.5474365959409,2003
3,41668.75582,204238.61746666665,55.542856478104696,87.81379902106228,135.18975195566622,178.7818596224235,315.2571364751283,437.7745732883358,505.05097209665917,639.4875836940457,2004
4,41521.489305,204334.882175,68.19386985631486,90.53871549170985,136.53375344591836,268.9229090221842,329.97151067846215,401.67153976146164,459.2603876839528,481.5750068038254,2005
5,41617.044348,204259.03512,35.389731266765466,101.16275980353835,96.48172210399059,145.73701355817812,367.23930206369926,391.40799335575275,523.3152383429058,504.31008221115434,2006
6,41576.955798,204271.22694,71.48889150391072,44.83065896181655,142.6577255867413,275.7727093391664,319.2507060734729,300.13103152614127,450.38029083792645,393.1189687957209,2007
7,41532.757848,204357.01175,61.35045768126208,81.6862743473352,127.02594822020087,220.59948074819647,310.2660753466342,236.67790245098735,241.60570910419455,330.33824925866503,2008
8,41642.451125,204298.9764,76.6365733144061,118.98164635820694,308.23852486919833,193.48188501983196,234.33227969549313,299.17473602545107,373.6159478329016,466.4038585463948,2009
9,41701.9493775,204262.2071625,50.409729095529705,28.65286886146699,235.55540008696244,362.6131058180146,414.5654735139016,485.30257710577365,461.8836254592015,477.96541306922245,2010
10,41513.514865000005,204286.3595,57.93253945262177,106.77601873545531,190.21218514628808,141.03465733952407,295.4972625406583,342.02304016222195,434.96735560107834,464.50114714110424,2011
11,41619.62907333334,204273.00583333336,35.187026248902825,71.3428006180397,206.2315735748616,220.7108679857191,243.3736048265785,213.52117985620438,402.97040732316725,392.3826237099363,2012
12,41684.651975,204247.00405,53.09524145149409,93.0722342245488,278.34742657781754,337.46027784767176,408.387685882058,525.672753725982,677.743845059962,797.7169332098199,2013
13,41591.159478,204181.23082,34.246640556640784,62.91381940540047,188.16193611261454,243.34272585175034,214.29565770277395,350.1170610329981,454.5690915508642,565.5472391528903,2014
14,41562.70514875,204364.9238625,63.608714070689324,115.89305098475128,197.33719181607816,294.8612436644897,317.08688924222236,277.12929234226857,408.0265367856116,427.1305973852584,2015
