,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,41564.53508,204206.635,61.187306888129484,22.2323571507198,97.44723582243529,310.2410866163772,522.9736090575625,2001,0.9883944946514792
1,41548.70351,204311.6093,190.8294336664354,59.74614373617707,31.372634570958834,165.8810625067577,351.9247557125189,2002,0.9883944946514792
2,41589.68646,204167.8156,66.37320856888641,86.03220454428187,196.38846012334645,380.0001440852052,528.4710660350864,2003,0.9883944946514792
3,41668.92012,204238.2888,69.32068713713605,81.10647259716255,191.33008125796135,372.19018235709996,513.182552953223,2004,0.9883944946514792
4,41521.64592,204334.5815,245.03989293744323,136.39699916627944,148.04347792554387,292.2724771336269,450.72316438199886,2005,0.9883944946514792
5,41617.05436,204259.0171,60.509082752102316,96.14498055368473,192.21663438978365,326.19039796345913,423.2681671744747,2006,0.9883944946514792
6,41576.95294,204271.2311,41.41654894886228,-17.88455454203593,42.80921543387301,261.7443332589318,494.61700097514847,2007,0.9883944946514792
7,41533.54743,204357.0333,214.111764669575,76.71484377449733,59.631981972782846,211.97997373046226,407.9826479997015,2008,0.9883944946514792
8,41642.94946,204299.055,90.27050290443682,16.50904480397969,57.39672916667266,243.71272209821194,445.81831479924415,2009,0.9883944946514792
9,41701.0223,204261.7069,84.59809589102247,153.94354897288432,285.2716732803832,415.26223389739636,475.81602781024685,2010,0.9883944946514792
10,41513.61527,204286.1329,250.41082599778204,135.1659212721791,130.2495131281553,255.72666914536322,403.5221680171472,2011,0.9883944946514792
11,41619.48192,204273.3088,48.52776038376498,-44.09564032833268,33.3054667724885,234.61737583537064,408.68101656617864,2012,0.9883944946514792
12,41684.4859,204247.3604,90.69146870515311,162.12845760415962,304.49949007204265,469.07208391864293,569.0002847154904,2013,0.9883944946514792
13,41591.14582,204181.2118,74.1773603696218,82.29518737822403,186.62918833862983,367.50233012860315,514.6007916031032,2014,0.9883944946514792
14,41563.2081,204364.9004,303.0350149318462,155.03448730628364,118.11847913634199,227.70580225012569,378.58058268681657,2015,0.9883944946514792
