,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,42.03440566647833,74.47206681379492,59.29736108954325,87.73258198357911,90.19744261045761,2001
1,41549.1776,204310.533875,80.01913770952378,99.2825598063438,66.26441619707623,91.18953499233545,80.54103972744433,2002
2,41589.569225,204168.115775,97.85790136436732,49.753983596255345,83.29505566334723,83.47322494614214,90.9227467638011,2003
3,41668.75582,204238.61746666665,52.16155203231075,85.55921104678498,95.36553577323689,89.96686468793948,85.8502025817328,2004
4,41521.489305,204334.882175,64.09574603932877,98.29187125751561,93.45571291812624,97.92672695002723,89.27426847910097,2005
5,41617.044348,204259.03512,72.33110424258903,75.53650732416399,83.38215517653813,84.18221051880036,94.59634501779561,2006
6,41576.955798,204271.22694,69.81155892811653,74.11718061679878,66.61654887606078,88.04505323523179,96.00874162145966,2007
7,41532.757848,204357.01175,85.82778074674701,73.99798690512776,88.64524511032415,87.90289555611658,84.78799197235381,2008
8,41642.451125,204298.9764,54.90046161725953,64.01569913918424,87.35558469841325,92.6402570956097,79.26473392111973,2009
9,41701.9493775,204262.2071625,87.83706432575065,90.33308359076695,62.41364794615001,96.14423908985187,79.56743306509725,2010
10,41513.514865000005,204286.3595,63.02012322797603,70.18976684569257,80.71104602570188,91.10778198278857,98.06104060027745,2011
11,41619.62907333334,204273.00583333336,76.73056013755058,69.27653462817669,82.03648179843198,93.96095231499112,83.18741519481524,2012
12,41684.651975,204247.00405,55.7979754149575,84.58548395444178,81.5544895480952,89.09749383822972,95.66711113435076,2013
13,41591.159478,204181.23082,91.93757811590427,90.44924356261156,94.5930905763262,90.95758769332255,76.88659834371396,2014
14,41562.70514875,204364.9238625,70.7115546217197,88.24024549604782,78.98409753682331,90.94610484453575,89.70218803604423,2015
