,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,91.95814276475522,72.86810532298874,75.80151244521207,61.74209986231677,52.07179960356426,75.10755653233542,47.39481692083436,38.00446371516256,1,-0.0900497227324212
1,1,107755.6395,183331.2104,38.07032506748648,15.435300964432852,21.715548570398862,29.877334405639147,25.180165047154148,29.862165171312867,37.94491298700777,19.73139393310662,2,-0.0900497227324212
2,2,107797.4476,183278.6469,90.55915723387278,67.61157764508984,90.5562657046948,82.76976514433628,57.844568392438816,61.41184937602632,66.74923269725234,96.0524533244671,3,-0.0900497227324212
3,3,107764.0831,183318.0822,29.760863044687017,11.031592308212304,12.950774205245985,26.738547803056424,21.75035051566099,45.10846068984433,26.54739152371789,33.11141706736439,4,-0.0900497227324212
4,4,107723.0048,183309.1898,89.19055036615022,91.11660441893387,72.53065846200089,67.53091073657912,72.02697388915587,67.70673674617902,60.04546726049812,45.05063947215354,5,-0.0900497227324212
5,5,107742.871,183330.0981,40.49557361071784,41.47961066383091,19.57940678852849,39.76321427091364,49.96098443634144,55.45987748697877,28.32659824735508,23.469378769977283,6,-0.0900497227324212
6,6,107806.7161,183274.99,82.68571923531285,88.4218442084374,89.42641428432293,70.67232229287364,50.90485291549815,58.19032205898006,68.64136918056342,93.9736444168968,7,-0.0900497227324212
7,7,107758.6659,183312.5732,34.041210070600805,16.86231628524351,36.38762003315791,36.6173585257108,34.131203870130214,56.337754413899184,35.33338921558952,32.1834924679518,8,-0.0900497227324212
8,8,107775.383,183309.8767,79.99823242440718,59.87300374944663,52.3212926584058,70.88449356070251,75.24244789505312,52.46582660506285,67.77019979282018,81.91878517850675,9,-0.0900497227324212
9,9,107726.3815,183318.7508,93.4059342791282,97.412441691026,80.69595302303266,53.05556802072089,81.46688108151154,54.905242695468296,51.85370582429248,63.21091836004823,10,-0.0900497227324212
10,10,107766.4694,183327.2822,7.840171041016192,18.13833161575045,12.439521783650722,29.91257060242969,37.8706112893313,38.85338765002114,33.463747247100244,25.08126118322784,11,-0.0900497227324212
11,11,107777.0025,183299.3846,80.48199291633114,70.71159774825887,88.06266075587124,77.84072903851703,69.31361902437904,58.04229129828227,63.53317780159039,79.67270456278024,12,-0.0900497227324212
12,12,107752.314,183298.7686,79.29279257931455,75.95204140876395,73.44016579269663,77.93361769166077,61.81932033338423,70.0937891610447,81.60211202147059,60.85414686698925,13,-0.0900497227324212
13,13,107732.7209,183327.4299,69.4983503251923,83.34723347720652,82.0043357405532,87.41769787210684,66.87507918732601,66.7147085738454,52.82810300272356,43.75414077091546,14,-0.0900497227324212
14,14,107776.5235,183291.4178,70.39995919935515,83.0416620654142,53.55813650243434,68.34634073782765,85.30869117526855,81.68186200699405,89.18009372204398,61.35742491715711,15,-0.0900497227324212
