,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,38.05310333906953,93.32155430713188,176.55953693542992,275.9410002072252,345.089657082865,2001
1,41549.1776,204310.533875,13.698673492558285,163.48014923699796,415.015986631362,241.761530477625,213.72083087424792,2002
2,41589.569225,204168.115775,69.1981186763479,237.30030266203133,270.8399361162455,331.5973001932202,416.31945071867904,2003
3,41668.75582,204238.61746666665,42.020080629276436,156.04859370780878,245.4261879954505,338.0787084667257,397.4169898608873,2004
4,41521.489305,204334.882175,37.9466173739458,239.8967482904055,234.82538250912907,316.202721992959,345.8867316138893,2005
5,41617.044348,204259.03512,54.24838558234788,133.3507798555811,256.4428283009695,213.67524247937584,339.9181394320142,2006
6,41576.955798,204271.22694,42.85122600772715,148.45220460268152,151.1530902679937,226.15978146065908,320.8556888870742,2007
7,41532.757848,204357.01175,43.90616106732693,173.8245732196847,242.74491161494086,259.01008621855095,249.78272273583005,2008
8,41642.451125,204298.9764,36.22324757164932,95.45740096848407,178.01245022334652,261.70120686452844,264.6477254394207,2009
9,41701.9493775,204262.2071625,63.22234219336072,164.7637704122583,297.37526933893986,403.68439797795094,420.87399382986524,2010
10,41513.514865000005,204286.3595,56.52502929146013,187.02240231308403,238.76444309183617,246.08099140068518,325.8127565503548,2011
11,41619.62907333334,204273.00583333336,58.25965988877618,167.30544193653944,210.11239253335322,218.24312932004983,212.64699742368154,2012
12,41684.651975,204247.00405,34.22892892845575,198.41130918612774,355.06353457375576,407.5316015771201,475.7828030351298,2013
13,41591.159478,204181.23082,39.96472047951255,117.24178828929367,222.5691272323728,321.40321273500405,456.70766772904244,2014
14,41562.70514875,204364.9238625,54.8514084443258,217.80443122270455,215.32937986476844,281.8131779821936,320.9057421497657,2015
