,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,62.83382120956137,100.35470675195079,202.63219533464542,316.1785783622813,429.30850850427726,2001
1,41549.1776,204310.533875,42.76275077065224,134.6333862453048,186.58920386440812,254.65875401042598,272.3900638701763,2002
2,41589.569225,204168.115775,42.32577140109845,176.81755930380655,363.37082423310125,579.4366302006532,594.5332963505518,2003
3,41668.75582,204238.61746666665,55.239512250961035,150.92606512759903,290.5203098513348,440.80356741608415,548.2951354065037,2004
4,41521.489305,204334.882175,74.48098849958974,120.66538890035845,344.17782533791956,446.31341515363124,487.3664305097553,2005
5,41617.044348,204259.03512,59.359740775895375,110.65618725928117,346.9054566475635,403.43031240727913,478.97257269026215,2006
6,41576.955798,204271.22694,41.140662769892145,120.14326453523701,225.53963462521904,401.3606719149732,424.8077661618904,2007
7,41532.757848,204357.01175,46.97191279005381,138.9389840108765,250.82341571801211,326.8696706447914,335.18672215555904,2008
8,41642.451125,204298.9764,50.6089415865371,180.1260383299694,200.0105045096866,286.92592105666915,315.4003374168335,2009
9,41701.9493775,204262.2071625,78.1344961047466,277.69773405990765,372.880313645212,492.59206743539556,492.08127795204604,2010
10,41513.514865000005,204286.3595,67.6172692418117,205.6765070299354,274.23521453250504,366.5168947702025,452.032213816641,2011
11,41619.62907333334,204273.00583333336,41.31362024042366,69.21221891488716,87.71657782606604,231.55796589587493,275.0792496497259,2012
12,41684.651975,204247.00405,73.55232630974756,193.13120962245063,382.7226760844974,584.7680788715568,702.6207567333811,2013
13,41591.159478,204181.23082,54.386111148933495,101.38669928659986,234.3069786013346,454.39067806039895,599.0568700884062,2014
14,41562.70514875,204364.9238625,53.994236009898394,219.38024167260417,376.1435426091579,430.25117366772633,432.90438016082885,2015
