,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,85.84851960662321,69.53588437786544,60.47106385402481,62.023054310890984,48.33884438123326,1
1,107755.6395,183331.2104,37.21970082292774,30.522660115577835,33.35324432112525,45.03338510134418,31.126154828748025,2
2,107797.4476,183278.6469,96.61460960731851,91.46577940643753,57.552549596714634,78.09289144376717,84.96413171518887,3
3,107764.0831,183318.0822,26.111429608267436,33.862190109526985,25.016083238793332,10.278773234256343,18.670721805244995,4
4,107723.0048,183309.1898,91.2024554431193,93.24739973749207,69.63081468486821,54.95041361260371,43.997987312523605,5
5,107742.871,183330.0981,61.5652363761503,57.17693251970525,40.86102923743024,41.54206656518014,45.26129556974505,6
6,107806.7161,183274.99,89.42744664729423,79.19764754734233,87.45199104334257,80.0274076960578,92.04400922545716,7
7,107758.6659,183312.5732,40.69473070866703,32.72829860316962,22.515827862441167,15.54805158539902,30.582366153529996,8
8,107775.383,183309.8767,69.36955453966998,71.22258092847478,77.60727774904032,80.57082842397531,99.53874363251356,9
9,107726.3815,183318.7508,96.5196718409133,67.6313747439444,92.89909788285249,68.79867857110943,46.986366824730695,10
10,107766.4694,183327.2822,32.547260494177834,38.39636190272502,15.14884835426999,27.0191240351289,32.51095778008353,11
11,107777.0025,183299.3846,92.99026380676288,68.79254613902606,81.5918265448795,73.31555040986075,81.88988661715209,12
12,107752.314,183298.7686,86.60040174959445,65.28507340625825,80.85749126870408,78.32562402061842,79.6918961652396,13
13,107732.7209,183327.4299,87.14866105863806,79.37129309012245,72.67786175332111,67.05519640936997,79.25891977968112,14
14,107776.5235,183291.4178,92.53372772067517,93.47931696996707,61.77661443639403,72.10338204591,71.26842910982734,15
