,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,91.36979810138646,78.63579391426062,59.15797725681092,32.304895872232116,28.693830525746115,1
1,107755.6395,183331.2104,29.51657413798102,35.00535323760986,34.37179784045154,30.602152173297767,31.353491503455892,2
2,107797.4476,183278.6469,96.5190596875695,72.12909773806848,85.37387506872372,75.15289931667287,78.81679495525641,3
3,107764.0831,183318.0822,19.246427657534213,14.631838235978126,23.43999405582244,30.0747246251112,25.278215553517047,4
4,107723.0048,183309.1898,79.8849808912205,71.32399431086343,71.588746921808,72.803902272212,54.18717862541128,5
5,107742.871,183330.0981,53.28778561553168,52.722498717626266,45.15573477535879,43.96048268629436,25.186774638804998,6
6,107806.7161,183274.99,86.09286475579205,67.65240501567327,88.94955935851078,95.83140615031219,96.42785254686498,7
7,107758.6659,183312.5732,37.61432806493436,29.87232337374143,29.614416745364302,22.85635234251047,29.17560347276235,8
8,107775.383,183309.8767,88.68188888625748,82.23131369640187,66.88256643951212,68.25538794954548,82.60078290384006,9
9,107726.3815,183318.7508,95.61418134792851,96.95080016880719,81.26029318901578,91.0451222940482,66.988647398443,10
10,107766.4694,183327.2822,17.075430399812028,16.91642151220799,32.38539382824413,40.98027961618734,39.17736945286413,11
11,107777.0025,183299.3846,97.38819288802173,62.29801858086567,53.702373623858676,91.96698855396906,90.28481536444971,12
12,107752.314,183298.7686,94.6755183120874,93.0687217380735,78.75174181017883,65.2767027115912,56.881663087196756,13
13,107732.7209,183327.4299,90.02248031545605,69.05473065622488,63.4726509718726,63.86168661846646,71.9158877067648,14
14,107776.5235,183291.4178,79.99553790020902,82.72484087583042,80.87123502649764,91.23643590555315,69.96166663858506,15
