,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,41564.53508,204206.635,84.19273943800206,79.75994970734374,92.6841954482525,118.70084673944453,162.87808397625497,226.52859440616447,303.96656512593785,383.4698068128422,2001,0.893672937250402
1,41548.70351,204311.6093,142.63537087529892,134.55894074814134,129.08473665380714,129.06577186442874,138.60737077145913,161.08972334675684,196.23096381853156,238.57025444136443,2002,0.893672937250402
2,41589.68646,204167.8156,113.46822139824816,111.220529492547,129.73556375244493,162.06554572795483,212.2089601649808,279.42755916461317,356.000346031342,429.9272921981784,2003,0.893672937250402
3,41668.92012,204238.2888,113.73322691053869,110.38128870056525,127.65724857368195,158.80556702295652,207.66377857940668,273.04836105745346,346.7354143817072,416.70685853587696,2004,0.893672937250402
4,41521.64592,204334.5815,213.06902158821202,203.1697513089107,200.8922636416699,207.0633704798105,225.73388844695725,258.33043736860503,301.2064174936497,346.5173092013264,2005,0.893672937250402
5,41617.05436,204259.0171,107.1092357918212,107.25964443607997,123.85645925199593,150.64705224171536,190.197551892047,241.48707610699225,298.52114406347494,352.56350281080984,2006,0.893672937250402
6,41576.95294,204271.2311,54.56778541309565,50.31458201325498,62.71682663010746,87.72002087383655,130.25119441486413,191.66270682440066,266.56235150649997,343.65573493974705,2007,0.893672937250402
7,41533.54743,204357.0333,167.14634885406744,157.50142112456518,152.61253915261275,154.8450778656955,168.65486482186375,196.94914489563521,238.0817623403051,285.16245288845255,2008,0.893672937250402
8,41642.94946,204299.055,88.44036791927435,82.51788992098066,89.20321897405537,106.47462872176622,138.90098512596686,188.11318200520478,249.85720754190447,314.50844427795414,2009,0.893672937250402
9,41701.0223,204261.7069,148.00647013987628,147.5097248236538,167.98007446523008,201.07481266096593,249.20451692950502,309.659676497725,373.68091651416523,430.6343600583231,2010,0.893672937250402
10,41513.61527,204286.1329,211.09606985686872,201.24587806514475,195.71803485552303,196.79267065861998,208.36788935932594,232.6196151188643,267.4951002732932,306.6541932974568,2011,0.893672937250402
11,41619.48192,204273.3088,51.37022020978593,37.91098774679594,41.27790734616484,59.24404117177242,96.80012897157575,153.2532759701457,219.74422485162287,283.26747261727223,2012,0.893672937250402
12,41684.4859,204247.3604,159.3127038467049,157.582720514114,179.21052282385807,216.01377522792166,272.1472970725435,346.4623606928739,430.22850738551926,510.3325724385877,2013,0.893672937250402
13,41591.14582,204181.2118,115.34206553876807,112.30549240630731,129.33529629357025,159.89093138110684,207.834501359152,272.25316301367207,345.35952634141296,415.40809018153743,2014,0.893672937250402
14,41563.2081,204364.9004,239.30842173773178,228.28821480505664,217.8643530575216,212.19650210475447,214.99243680238587,228.97030367702064,253.40134240920122,283.44510115436805,2015,0.893672937250402
