,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,47.131215776152544,67.8803966636193,63.33339328927368,93.71905140550692,93.73187228445056,2001,-493.8623754454752
1,1,41548.70351,204311.6093,77.61335689866955,69.06240474150827,85.86573753260438,83.01081410917558,81.96488180596555,2002,-493.8623754454752
2,2,41589.68646,204167.8156,96.35480956308103,92.90290476363496,54.86915394693343,88.63988255393461,90.63598577799804,2003,-493.8623754454752
3,3,41668.92012,204238.2888,91.1536638873569,41.04188992807365,84.86871902883038,86.04610463785252,97.52773854036175,2004,-493.8623754454752
4,4,41521.64592,204334.5815,90.4719026337318,80.50837524047574,93.08799093434214,60.42441661332326,95.7932145270648,2005,-493.8623754454752
5,5,41617.05436,204259.0171,75.99653766601973,48.45436641996971,50.975258533885054,88.30417176131047,99.20029597172515,2006,-493.8623754454752
6,6,41576.95294,204271.2311,71.3475341419341,65.14700217896932,71.27385300218342,91.28426574566448,85.21886789821316,2007,-493.8623754454752
7,7,41533.54743,204357.0333,89.66559884685307,45.50773853741818,73.70490103923164,83.32049613262555,93.84328879827348,2008,-493.8623754454752
8,8,41642.94946,204299.055,68.33958067066968,90.3424528550263,86.24389072851378,75.96575417983478,97.62152610039232,2009,-493.8623754454752
9,9,41701.0223,204261.7069,92.12220559107357,97.9453011828245,57.58232044420001,69.71180949396096,92.54732533051254,2010,-493.8623754454752
10,10,41513.61527,204286.1329,90.78055236858928,76.20264581047051,68.46073050336067,84.29006417559683,84.6029318258312,2011,-493.8623754454752
11,11,41619.48192,204273.3088,67.95218439941972,48.04376415013648,76.30700521937207,73.1055104305882,96.78289096169806,2012,-493.8623754454752
12,12,41684.4859,204247.3604,90.01485081197694,71.22278909464676,80.19369029731989,91.549110483261,92.72900327351827,2013,-493.8623754454752
13,13,41591.14582,204181.2118,73.63405207953241,63.12004042738021,82.4396067506899,85.16200802862036,94.2776420325988,2014,-493.8623754454752
14,14,41563.2081,204364.9004,90.70189558207284,87.75516263515838,61.40193824614727,76.66542977130224,83.78487470956918,2015,-493.8623754454752
