,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,41564.53508,204206.635,68.50588058673108,40.73447103375359,102.34523708423947,281.89842627322224,553.8580581872282,2001,0.9890458468862721
1,41548.70351,204311.6093,200.04227757794632,84.95179140543004,38.66224742422848,126.38358201567294,360.95758765328486,2002,0.9890458468862721
2,41589.68646,204167.8156,64.56485419048848,95.24934793705185,206.0884442701539,376.59393257331806,546.8694261307797,2003,0.9890458468862721
3,41668.92012,204238.2888,66.2154538179484,89.17014934717123,201.86981092291887,372.2667630392731,524.8086516564264,2004,0.9890458468862721
4,41521.64592,204334.5815,245.09976998692343,151.22719792019456,155.80409104570634,273.73777776886476,459.2318371482387,2005,0.9890458468862721
5,41617.05436,204259.0171,68.1496751862311,100.74629712305635,188.87319255316288,314.4250566581145,433.11645720069896,2006,0.9890458468862721
6,41576.95294,204271.2311,43.095205171677016,7.942895568533208,61.930690138450366,237.44075933271992,511.9903823535783,2007,0.9890458468862721
7,41533.54743,204357.0333,218.43059413841613,100.63409861256797,70.38175827828475,179.32313699785414,418.17791043734206,2008,0.9890458468862721
8,41642.94946,204299.055,96.69299409911773,36.28267989620244,63.9451770309196,213.5646224651801,463.21050281492757,2009,0.9890458468862721
9,41701.0223,204261.7069,81.08687763509485,150.7624103091222,288.43111890743944,427.76398204796146,477.8583263699057,2010,0.9890458468862721
10,41513.61527,204286.1329,259.2148492987294,148.68377896533843,126.13282838296641,224.06371782892643,416.7571930582455,2011,0.9890458468862721
11,41619.48192,204273.3088,53.04703123425842,-46.989334015808446,17.252464823585257,214.14120539561807,421.3023838419471,2012,0.9890458468862721
12,41684.4859,204247.3604,91.02518395000155,159.8739560612706,300.86116950463537,472.2977615988496,602.3144675874735,2013,0.9890458468862721
13,41591.14582,204181.2118,70.63875563888075,92.09454773739883,199.0165875340741,366.34324181469236,526.8301539038686,2014,0.9890458468862721
14,41563.2081,204364.9004,306.1553236309619,172.5656606940022,123.38673192048711,199.6282837389993,383.67341322760797,2015,0.9890458468862721
