,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,41564.53508,204206.635,85.76522590398703,29.28004938685375,95.36220387712237,90.91801410690238,95.27167069917355,2001,-527.844582247683
1,41548.70351,204311.6093,71.15447509546618,73.27674671852957,77.71467811511464,94.27984206943185,88.83359337493171,2002,-527.844582247683
2,41589.68646,204167.8156,92.43618674197803,95.75367654726502,91.20686787145961,81.44484054208984,90.02913560053203,2003,-527.844582247683
3,41668.92012,204238.2888,90.35644142528511,73.29801140556917,87.28930794179685,84.75185503876092,93.782448919116,2004,-527.844582247683
4,41521.64592,204334.5815,93.33771425532782,74.91019361370704,73.8490832814974,92.58380431412101,79.56980220818019,2005,-527.844582247683
5,41617.05436,204259.0171,53.016344589672954,64.0733349973551,85.62449651070546,95.89560453054483,77.37791691248276,2006,-527.844582247683
6,41576.95294,204271.2311,89.16479593679193,53.03730468271881,52.86681063446701,98.91977461470967,98.91833799782898,2007,-527.844582247683
7,41533.54743,204357.0333,68.03465193604814,79.48634567692244,68.65358090892535,77.61288043246057,96.16847064428802,2008,-527.844582247683
8,41642.94946,204299.055,73.58884107947817,78.56586060791304,71.11938345472825,83.60873619060219,92.89041773290481,2009,-527.844582247683
9,41701.0223,204261.7069,85.05605713436113,70.75487132882327,92.09762630340161,91.15688396082058,97.46993560572453,2010,-527.844582247683
10,41513.61527,204286.1329,89.41468947279543,65.16849798791564,50.915352335022874,93.95418757199181,91.13076223087572,2011,-527.844582247683
11,41619.48192,204273.3088,66.49415873099021,89.21045184781272,65.60836981545053,93.908306389079,97.24628939364959,2012,-527.844582247683
12,41684.4859,204247.3604,87.20307949349099,74.29663457178374,62.16529136851685,66.13954490003536,98.3065387938869,2013,-527.844582247683
13,41591.14582,204181.2118,79.8337050624469,88.80817009695114,72.10718666464908,96.96571504115572,86.7415375813821,2014,-527.844582247683
14,41563.2081,204364.9004,86.0600071531321,79.41067196072734,83.80197916647322,79.78560740562645,91.59555058183517,2015,-527.844582247683
