,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,92.98402706638926,90.16734380813072,81.79180417142246,33.98620268515035,52.82876263200135,28.58819395326268,60.93008073572106,26.71914520521773,1,-0.4143029151036943
1,1,107755.6395,183331.2104,61.16759856157667,13.59577593017527,7.981415319314114,30.84621280588276,10.381375593262682,43.89035948203488,42.89103062570611,27.39162882921972,2,-0.4143029151036943
2,2,107797.4476,183278.6469,82.70234762683361,93.13564405680889,68.99113892380149,75.1102925147959,58.426312497111866,82.9846196245895,43.02744773968823,73.81500266460488,3,-0.4143029151036943
3,3,107764.0831,183318.0822,18.236112430799725,5.243643105624739,31.01099395020968,19.007262059426523,26.026611365693583,42.73708719823652,39.29906055560285,38.82790606791924,4,-0.4143029151036943
4,4,107723.0048,183309.1898,97.68654245911384,80.90300315255617,48.25116921385432,78.03749229556183,78.11219140198145,70.6086607956553,55.8775419277851,27.646342101035856,5,-0.4143029151036943
5,5,107742.871,183330.0981,82.36897110644857,38.439474943090936,40.128612165983874,24.244765507022716,39.65432553064784,25.61543356438068,57.8455180567261,13.112177325469098,6,-0.4143029151036943
6,6,107806.7161,183274.99,76.05835398387718,70.77872684973327,65.50936284180798,84.72111088507897,47.74408978715999,79.99076421958067,71.37244432617227,82.24859591142867,7,-0.4143029151036943
7,7,107758.6659,183312.5732,39.90610836311437,31.500906212811188,36.26045258669497,8.10614665700772,14.83764345022788,18.472996057388123,44.92966350444538,33.0347281767125,8,-0.4143029151036943
8,8,107775.383,183309.8767,86.5637969875867,73.5681834889834,65.9931811063336,67.9525032755888,82.00547395869899,60.6055024165669,43.52472296840239,89.92073255877877,9,-0.4143029151036943
9,9,107726.3815,183318.7508,89.624002072317,96.14281781118363,59.15111443008482,71.31239445244395,72.84057018373305,62.11115034041107,55.45679919642879,94.90927695455288,10,-0.4143029151036943
10,10,107766.4694,183327.2822,36.55675995197796,20.755931688010808,49.60895822329408,13.793022607317914,14.044583630140297,47.05217388763724,20.390009063390167,29.995559023628186,11,-0.4143029151036943
11,11,107777.0025,183299.3846,54.43478788515531,91.9844311770068,90.82957880897035,63.84715636162755,55.45758234969088,64.19538584197542,87.77813171540971,62.9835665915184,12,-0.4143029151036943
12,12,107752.314,183298.7686,90.1837634738006,90.94349338673985,85.32319702655852,65.81563182310015,47.46382965725575,55.79956727178431,62.73400177993575,81.38927366844263,13,-0.4143029151036943
13,13,107732.7209,183327.4299,84.5345958603848,73.07864724392424,42.31218143160097,52.49698831999067,73.07864724392424,84.66650363828484,54.58617723545432,70.44743567541683,14,-0.4143029151036943
14,14,107776.5235,183291.4178,93.82696673675116,81.97105287240429,43.30581344500388,27.66828258884487,58.88024609314199,84.0582265682051,98.33249328332003,75.79911380058829,15,-0.4143029151036943
