,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.99378888888,183326.6925333333,47.68471857821302,60.72216288737222,138.0516508877728,98.87714176133568,79.25947712813003,1,-0.3768332756996757
1,1,107755.8615181818,183331.12140000003,28.233838717305503,65.76680203827581,99.37926003320555,117.44190373486263,68.87647914766389,2,-0.3768332756996757
2,2,107797.93544545454,183278.9048727273,84.87348128987868,148.98100147055823,167.08221649131238,148.8164930311494,92.78781905690568,3,-0.3768332756996757
3,3,107764.40281538464,183318.4132153846,48.399247476132274,69.15274915651511,102.4170745051838,130.40906103632344,88.43081843359106,4,-0.3768332756996757
4,4,107723.42537142856,183309.4027142857,93.03420038117396,88.60093135602744,89.1044022468713,93.17668325294174,70.36979970779024,5,-0.3768332756996757
5,5,107742.897625,183330.1258375,31.33805905125929,92.22245743472138,102.19277091749989,110.51661166861892,77.05074026188021,6,-0.3768332756996757
6,6,107806.75527500005,183274.783715,83.02944636001004,115.37063286059816,148.0029770987309,154.93423682608596,117.03144762680776,7,-0.3768332756996757
7,7,107758.59205999998,183312.54344,26.29461648095653,57.310278972282745,90.890332671933,118.1876373715098,81.58049074622068,8,-0.3768332756996757
8,8,107776.02779,183310.31861,51.12820814036961,46.64410218998817,103.57767273218364,122.3131099743042,87.5669479301863,9,-0.3768332756996757
9,9,107726.3215,183318.8376333333,66.6482664236234,99.97965598408744,117.3005316855364,96.85358691601844,77.91780690445643,10,-0.3768332756996757
10,10,107766.74172,183327.35406,35.62188845138288,47.755708558739066,102.96937588831628,109.57780553683315,66.12509774423259,11,-0.3768332756996757
11,11,107777.3121,183299.6196181818,55.13825211695896,65.1474340001421,115.20206359896204,103.1741628839118,103.79524652716228,12,-0.3768332756996757
12,12,107751.80372307693,183298.45846153845,91.83954950594124,80.90560352917626,84.60177673795461,105.53881319667016,85.47929856687495,13,-0.3768332756996757
13,13,107732.68432857144,183327.47648571432,56.51312778012045,83.76232262252252,84.57548690495064,111.86095248457758,89.92323036882831,14,-0.3768332756996757
14,14,107776.37651111111,183291.22352222225,54.552966360155445,99.90810609013704,148.9056472752753,118.17704610377548,99.98409092048294,15,-0.3768332756996757
