,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.99378888888,183326.6925333333,90.2612495029531,75.32550169179144,65.18251587324079,39.88618331645063,19.726806669149333,1,-0.08522499405932993
1,107755.8615181818,183331.12140000003,25.778936519204674,31.59952354089583,34.397635985734304,28.134264406070933,28.46719315298223,2,-0.08522499405932993
2,107797.93544545454,183278.9048727273,72.47149069052566,88.45711531297336,43.5638945670004,87.29117015311022,80.35216926330325,3,-0.08522499405932993
3,107764.40281538464,183318.4132153846,22.677105698942615,11.286794530975234,18.839838193589465,15.997309605121249,19.301074441701854,4,-0.08522499405932993
4,107723.42537142856,183309.4027142857,96.90184832294815,77.3914328390993,57.558395969966135,68.2068108657891,62.212144120789574,5,-0.08522499405932993
5,107742.897625,183330.1258375,57.07814412047545,49.35482603243681,44.00615711621551,41.02461248378574,17.863325684798674,6,-0.08522499405932993
6,107806.75527500005,183274.783715,80.98094983044336,33.29611123819623,88.26666663650404,99.2756746318204,80.97706601378633,7,-0.08522499405932993
7,107758.59205999998,183312.54344,20.692912737116846,14.810202978652079,27.29733561841678,46.16025058123745,24.441086161496386,8,-0.08522499405932993
8,107776.02779,183310.31861,76.21590573312746,94.01439898764104,74.41278720014209,64.64194208750767,69.92407132603502,9,-0.08522499405932993
9,107726.3215,183318.8376333333,90.9379981322068,97.74715679762481,58.0037191036035,66.5233188313827,89.48212886688141,10,-0.08522499405932993
10,107766.74172,183327.35406,17.34916781537696,20.297659433214903,38.66125088477158,37.05636307621786,30.058880779901905,11,-0.08522499405932993
11,107777.3121,183299.6196181818,62.54819671683581,83.85282846848989,81.22984812392524,87.54861101023357,85.15117369271636,12,-0.08522499405932993
12,107751.80372307693,183298.45846153845,92.94759955301673,66.0094671836644,87.91577558062849,67.44855965031226,81.01934286013326,13,-0.08522499405932993
13,107732.68432857144,183327.47648571432,85.39773801605318,77.41189049775815,66.6546735496534,77.66232342238276,57.68324666169147,14,-0.08522499405932993
14,107776.37651111111,183291.22352222225,83.17996505112403,79.93316279545004,91.94994554069665,73.96971555027946,84.18370442836246,15,-0.08522499405932993
