Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,63.66076680727189,87.77000415053627,97.69891947389196,82.41944073366497,86.90405635453311,2001
1,41549.1776,204310.533875,88.06891314284329,97.02153857434637,98.18572915247104,94.84644976314544,81.8703737175433,2002
2,41589.569225,204168.115775,87.85941422799463,95.73930938293245,84.41327986746302,74.30140907508267,95.79154872439996,2003
3,41668.75582,204238.61746666665,77.64650649622064,75.70599204027951,65.85276522012511,75.71503430169298,88.43891523623851,2004
4,41521.489305,204334.882175,92.68998873981664,67.86254115649662,58.84235299764795,75.99169368119327,62.26109531536113,2005
5,41617.044348,204259.03512,86.46700699683207,78.24444335728069,52.46090560831534,85.97620289921329,92.35909997539014,2006
6,41576.955798,204271.22694,86.01583027013314,69.16628579497143,86.03144002759721,74.566216762077,93.19820841721678,2007
7,41532.757848,204357.01175,80.42888385904986,98.67559582294332,78.35247718616894,75.67368140179265,77.94043225750964,2008
8,41642.451125,204298.9764,76.77436102053451,94.49672826577005,85.93498423113297,77.97206551306131,84.37306585928354,2009
9,41701.9493775,204262.2071625,82.42794196473072,80.14923534695099,71.98196587654031,84.27949369227764,86.84511400677766,2010
10,41513.514865000005,204286.3595,90.519676364642,89.70681497088293,75.0896275450209,56.75184980067574,75.52811526212048,2011
11,41619.62907333334,204273.00583333336,82.96161184235488,77.21481135045848,96.73100348828308,93.22660560846924,90.89113920030114,2012
12,41684.651975,204247.00405,65.5652589892194,71.36607200729196,89.22722964487055,73.23375229053826,97.80698259328258,2013
13,41591.159478,204181.23082,93.36534411478334,70.33336420535737,90.74524360950888,77.01312717179067,97.72540235804884,2014
14,41562.70514875,204364.9238625,86.99980853185693,76.3918950635924,88.05372999595468,79.81674588280774,96.7776396281984,2015
