,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,55.96777561173377,55.88127414772037,81.6125806613738,97.6764224783848,87.07812181815181,2001,-167.22593835794115
1,1,41549.1776,204310.533875,95.31120382113404,48.0737793150868,79.04634077443848,92.09662403920336,86.13565905824717,2002,-167.22593835794115
2,2,41589.569225,204168.115775,88.6990785224274,63.84324423647579,64.8707005034942,68.78198752168845,95.29133485262244,2003,-167.22593835794115
3,3,41668.75582,204238.61746666665,84.66754421513879,30.227002518562404,76.44776891712742,81.74355586084427,96.97015692338704,2004,-167.22593835794115
4,4,41521.489305,204334.882175,89.94111639914138,13.659757335554746,56.61760861545994,86.54877583723572,98.89921820761144,2005,-167.22593835794115
5,5,41617.044348,204259.03512,52.62121981246604,75.85568369434378,61.38095600055975,92.38243693379076,95.4087869382459,2006,-167.22593835794115
6,6,41576.955798,204271.22694,39.13311032393287,67.09402143900915,90.2590376115736,80.71048872374773,97.58946533055644,2007,-167.22593835794115
7,7,41532.757848,204357.01175,83.43629398902488,72.78488951022585,85.4577301082878,70.77367923971067,88.13340680457028,2008,-167.22593835794115
8,8,41642.451125,204298.9764,42.07066194970878,88.83751890399367,73.42152464304374,92.72117189981796,91.98557135568213,2009,-167.22593835794115
9,9,41701.9493775,204262.2071625,91.85874942734776,39.728296432157954,91.9868269613135,93.9385447077578,96.71008495972842,2010,-167.22593835794115
10,10,41513.514865000005,204286.3595,90.32515858625584,87.45036642575906,64.5354918399211,88.90851467742118,90.40290208839552,2011,-167.22593835794115
11,11,41619.62907333334,204273.00583333336,78.1047894360859,50.13033097828552,81.2450661346902,85.04020843484201,97.36163732553533,2012,-167.22593835794115
12,12,41684.651975,204247.00405,71.25327813083176,77.1298894923255,77.21423815123698,88.25481208337267,82.0574389536537,2013,-167.22593835794115
13,13,41591.159478,204181.23082,65.86387314483734,73.70717744505146,78.26001012879419,81.2991292856933,84.11428172431943,2014,-167.22593835794115
14,14,41562.70514875,204364.9238625,85.1562424084931,97.07835389097416,90.4810303336185,98.7743032210999,85.06988974921468,2015,-167.22593835794115
