,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,90.85440037311156,71.60595519306344,85.39023326724691,90.4662698252206,90.17331186252164,2001,-176.73572593301762
1,1,41548.70351,204311.6093,71.59116182470612,60.270335993220286,82.59397560770297,94.4927590878264,88.33941589479835,2002,-176.73572593301762
2,2,41589.68646,204167.8156,59.97406061978231,69.48206082207979,79.76057643540221,84.42133454145221,95.25905284658288,2003,-176.73572593301762
3,3,41668.92012,204238.2888,62.85382165528877,78.64911134772056,78.5347433554983,82.8353239558995,97.9838608583143,2004,-176.73572593301762
4,4,41521.64592,204334.5815,92.22968315783956,68.18119645759705,83.19227484602415,76.51822334320828,95.58622611290386,2005,-176.73572593301762
5,5,41617.05436,204259.0171,90.437543104842,67.06461607005376,98.58361455659268,92.15569069917969,87.66200185351883,2006,-176.73572593301762
6,6,41576.95294,204271.2311,67.83535555251808,69.8157254631653,89.36689068548353,78.69451723524537,94.39182685210172,2007,-176.73572593301762
7,7,41533.54743,204357.0333,79.52961225200265,80.38188673878662,83.04068908800309,82.53975849957874,97.5598616059162,2008,-176.73572593301762
8,8,41642.94946,204299.055,76.14615635393625,81.01737180028135,48.975116971104455,64.36756478356742,96.4884623325528,2009,-176.73572593301762
9,9,41701.0223,204261.7069,77.14820732614128,77.07619196866463,81.76453261616574,99.2369001116746,95.09613605881258,2010,-176.73572593301762
10,10,41513.61527,204286.1329,80.76371115563215,78.74072313991795,87.20967928083877,80.37376489694667,92.4548034814718,2011,-176.73572593301762
11,11,41619.48192,204273.3088,49.46857195833664,83.41345066559472,92.8465290309619,69.71327229429033,87.48414216956097,2012,-176.73572593301762
12,12,41684.4859,204247.3604,82.64960629791095,70.85033373042522,84.11333632514668,88.00066050375524,92.32453667330644,2013,-176.73572593301762
13,13,41591.14582,204181.2118,47.48458848393051,91.16778180268533,91.0786033892044,89.77691842250071,87.4392360315782,2014,-176.73572593301762
14,14,41563.2081,204364.9004,99.09011049291276,62.15467720563356,64.01567219944219,94.9226415046301,90.20208000002997,2015,-176.73572593301762
