,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41564.5350769347,204206.6350445384,95.94045494912766,71.86532064702897,107.87417971754105,220.11776882416189,392.9037962230101,2001
1,41548.70350637949,204311.6092516128,153.2453343095545,113.99972417398149,100.53614847019165,141.92700072766777,249.64733812646915,2002
2,41589.68645659421,204167.81563104223,126.05222484453134,114.24215147583327,166.07105015063414,282.91797981428715,434.14147894348275,2003
3,41668.92011756163,204238.288791732,125.98080564649516,111.95819104908155,163.18195410851678,277.9238731854005,421.02404554576924,2004
4,41521.64592351891,204334.58148620185,228.62755615405615,189.24920938391483,190.82577220153246,248.65659737662722,352.1920151295234,2005
5,41617.0543552294,204259.01709711645,113.0816900887755,111.65695696408926,158.27384664330015,249.56463482471062,360.0187235663119,2006
6,41576.95293945124,204271.2311379509,65.11705563818666,39.17310852823144,71.19676187008928,180.389020140455,353.4332294981366,2007
7,41533.5474325054,204357.0333107068,180.7586551320646,137.3204961723287,127.79990710307757,178.85210740547643,294.29165001552803,2008
8,41642.94945818215,204299.0550411502,99.4895396459508,70.23978628759599,90.67854353006898,178.6468833233447,324.597382234123,2009
9,41701.02229841746,204261.70686767064,158.3811489674939,159.4120821436427,220.25607703282736,325.58632429301946,432.3897055187139,2010
10,41513.61527143428,204286.13286993653,224.61826693227837,185.35707250854472,178.64743727490068,222.6126434117473,314.9877616009718,2011
11,41619.4819187581,204273.3088023756,68.02748429340431,24.83161493463703,56.70708744207843,159.4856948609716,291.9408085371865,2012
12,41684.48590413986,204247.36038497745,175.22383827128982,169.487832081222,232.58334383307957,358.7912563967749,511.15370530393733,2013
13,41591.14581668674,204181.2118136036,127.7647669690235,113.67160839974046,162.65329014762165,275.2880730726714,419.6179258384075,2014
14,41563.20809519153,204364.9003766114,254.63685092051497,209.33397372448317,187.64862513388974,212.78193680791955,290.0938156013273,2015
