,x,y,EC_0.15,EC_0.37,EC_0.46,EC_0.61,EC_0.81,EC_1.10,EC_1.53,EC_2.15,EC_end,pos
11,107766.9205,183301.737,38.52041785676267,92.07132725055729,139.223537758561,169.19779508201546,144.79775471355651,101.6763328795081,117.86398422484038,134.8476724815544,84.0117549227799,22.0
12,107767.0703,183301.5159,48.103756295697586,82.83920917591558,131.87293294092558,119.2744389322593,134.3569708004519,126.36770073529362,102.54351822166366,95.82772717881707,92.23460494157965,23.0
13,107767.4281,183300.9884,50.86625670067485,78.7725657529495,120.83850994465422,125.25360341593147,166.16146468992213,143.37552990257416,127.38664873043165,104.95548172940121,66.09702151096582,24.0
14,107767.7068,183300.5785,43.13871623624158,86.00266743907186,106.35703471539304,158.45207827635704,141.22443083692195,145.35401996154198,120.8804171847085,116.1548359583883,112.94074422919545,25.0
15,107768.029,183300.1056,51.63589836366991,89.06529792020642,98.07018702225615,157.00176671952116,136.55988249927805,181.26557053250923,151.1210318539035,130.03980215375066,69.6909640231304,26.0
16,107768.3297,183299.665,51.96174001704297,87.97443112236047,95.36944546658493,150.13888734100627,131.26836387831867,155.77420792162357,170.40738329811808,112.29625368925292,92.77326505463478,27.0
17,107768.5048,183299.4087,52.67545172737317,76.90791110678433,82.28423084548425,141.26032054643076,135.69625571246507,131.99295253895656,118.76966168794632,111.81596948215292,142.44843512444945,28.0
18,107768.9068,183298.8208,44.60187796624349,83.01739797472896,107.29354931951977,122.80626227163242,146.32203910169846,153.26584021754672,103.53732847025262,125.04210776675247,115.59376475271307,29.0
19,107769.0577,183298.6003,51.224568118349204,85.98517153828274,126.36311033013855,137.13784812539419,130.22066191702316,117.41171207492228,127.18537582842133,145.10445975516996,101.11939055800298,30.0
20,107769.3743,183298.1381,41.6952803821824,63.709311570381914,100.94242522718883,122.43473152886452,128.28963841894338,161.18288855728946,170.06565140415051,149.6434127647148,106.2269647180042,31.0
21,107769.6467,183297.741,48.27805036643564,70.77793416522138,112.07313418382786,131.53094048922975,129.61766775147632,150.2372802942293,111.84254712164403,134.99416806379853,132.11555345168017,32.0
22,107769.9654,183297.2773,48.29625601087999,73.64378833514608,133.34782742423104,162.66219621771523,131.30426920847586,132.89985919804747,102.27529520208442,112.04841050633402,112.41534916399084,33.0
23,107770.2848,183296.8136,54.441648380128996,82.73728766949782,125.67237800561887,119.3739530472892,126.65677834597975,132.11171421093448,171.42607956062346,105.78313050512007,93.35572016196639,34.0
24,107770.5726,183296.3966,44.289847037731235,65.82664581110203,111.72009789750906,159.39086554181216,153.96773996476452,169.75470520115158,161.6772785133913,99.36545425834288,80.50748859218413,35.0
25,107770.8661,183295.9717,44.67172204794839,94.4846864636526,107.5644350598716,163.9950954349133,147.5948800802306,157.90815897458452,110.86113048426488,99.45714415218299,84.08673177649413,36.0
26,107771.0316,183295.7324,46.938056988902986,87.45679134782833,112.45628570543265,119.58797304349352,144.19923560321698,150.8867323282125,177.39255014046094,124.69555029725132,69.74139409794445,37.0
27,107771.2925,183295.355,52.34523101918751,71.83141864942634,142.17285046106633,152.2387537032858,132.73105786838244,138.94285057066378,100.35737840007849,121.44255559607419,111.97661424211077,38.0
28,107771.614,183294.8899,52.86766792338025,90.32990610541347,127.22268291609049,112.68796288121729,151.17380412843863,137.62118893877607,121.74020142970394,87.68062274472953,82.84864253162235,39.0
29,107771.9338,183294.4267,51.44762562622655,88.78018971578275,98.33785431815684,119.8402519612413,139.6763804258279,112.55241203419813,104.6771050070654,130.83189722180813,103.32082867571069,40.0
30,107772.2507,183293.9672,53.314225664511795,51.753813063298225,106.6907586504736,132.2161176373611,127.6153252281351,128.38009611510927,129.8841226971924,119.46134207280573,112.29315660458728,41.0
31,107772.5471,183293.5366,48.75709858623179,69.39169879126217,83.99551053087717,119.72164674626453,153.6414868514334,162.34755436818978,126.35881837750766,117.58060649834111,83.79818888743259,42.0
32,107772.8104,183293.1531,49.283977089987864,84.74228907046924,98.15042012068874,122.60310993823026,129.96256948580827,112.83659364187628,99.48006721593592,134.29407756905135,103.63120716175769,43.0
33,107773.1021,183292.7268,48.618901976845976,57.827873820216126,82.78967087349321,116.28538104836088,138.37961115925376,144.81265016798355,124.84955333390859,124.42144683090271,79.03337493668775,44.0
34,107773.4071,183292.2794,42.63064193181002,77.9219715529639,102.75919534564642,138.04034516802096,130.68253973462134,89.48696300687749,125.9677209921081,135.04908755549053,99.85362927256855,45.0
35,107773.5618,183292.0519,34.11725029759273,85.9021640989011,97.55045101985388,131.07534298100506,153.77840523877296,116.13515524310577,109.19818129567464,99.35078239260332,115.28539530782838,46.0
36,107773.984,183291.4287,49.345656829659134,84.0733794730531,96.82452126218811,108.02954798173911,92.27462323640906,126.1083439400137,120.51368686986692,135.81588813136094,110.79716947326261,47.0
37,107774.1271,183291.2168,50.029919036098576,69.91698987204536,119.81200012654696,116.23744213413477,98.99888062834087,104.31555265752064,125.12187740873038,126.22816754131074,125.51194048767681,48.0
38,107774.4549,183290.7302,44.41442758284945,84.36585754567285,135.14580818195566,105.8047162203297,91.69503925937683,101.7127785258275,118.39251443871241,123.0526071986706,103.44614583350312,49.0
39,107774.8051,183290.2086,34.01794360348188,64.09671671433014,95.46329974894664,122.91089000723065,120.1398270459841,122.59006369332845,115.14473187138464,101.51387635482646,137.85346268960194,50.0
