,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,55.45178700210687,52.736442364095254,92.68823547429126,113.15775335091367,78.87543132097532,1
1,107755.6395,183331.2104,23.239429717774016,74.1791572630209,133.04942028290975,113.32201951413502,93.2253031748919,2
2,107797.4476,183278.6469,81.799406752331,139.55448920573915,234.58896659728268,213.86518556693935,103.98985844842994,3
3,107764.0831,183318.0822,27.529749532211685,46.275928877186395,104.09203322983237,151.10931160996256,70.41547137075898,4
4,107723.0048,183309.1898,61.48912427482284,104.87257288647652,160.07362189397196,122.79266972783472,58.77237877083776,5
5,107742.871,183330.0981,46.44242672799103,82.32307326254535,109.81509455115614,112.79779729338287,102.97893043636427,6
6,107806.7161,183274.99,45.89698810248803,123.59332843223193,226.66265708531094,218.54734619436712,105.33537497743609,7
7,107758.6659,183312.5732,53.175254157489206,45.038018098860405,85.62772284781367,136.20917788273258,89.93113631383486,8
8,107775.383,183309.8767,69.8805088902969,68.11339049883438,101.67724714802846,105.78473138771643,97.73116622162489,9
9,107726.3815,183318.7508,84.30216197022625,95.16760080743839,150.1938353931015,111.72916927365587,73.17659723240394,10
10,107766.4694,183327.2822,31.416131559772584,98.56148075437387,88.21814126811066,195.042173165788,57.29251655647179,11
11,107777.0025,183299.3846,52.19988043945032,81.90945204654295,110.81184062873547,136.2462738674697,100.07830653531188,12
12,107752.314,183298.7686,48.031188908510686,123.38021370106276,94.48088103352669,115.8277418876599,77.02916506491081,13
13,107732.7209,183327.4299,66.07563820130987,61.34716950478423,105.68132345198315,102.11407329732629,81.5772047835674,14
14,107776.5235,183291.4178,59.0573012196309,109.10172837793672,161.6554558183572,124.69072978119256,112.5450120167623,15
