,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,69.65812311499907,87.22261203427632,94.36375169858432,82.78308290718549,92.42221873945174,2001,-438.5372025887326
1,1,41549.1776,204310.533875,92.3333965999244,72.236642731241,85.699438622504,79.88376350220457,86.85152143594975,2002,-438.5372025887326
2,2,41589.569225,204168.115775,97.17999593518483,45.83821349757696,90.1798862943964,82.71340605546835,90.06805246189424,2003,-438.5372025887326
3,3,41668.75582,204238.61746666665,67.8557442416769,80.56596688306124,83.43230211190138,74.75271446956845,94.1245228693876,2004,-438.5372025887326
4,4,41521.489305,204334.882175,92.99079596071182,86.76831401737842,46.53140170103094,92.86303525602216,87.35038521020837,2005,-438.5372025887326
5,5,41617.044348,204259.03512,61.91101380512739,68.54109629236187,72.01813116875701,86.47160928207467,83.60710097331467,2006,-438.5372025887326
6,6,41576.955798,204271.22694,63.71458566253408,85.28016825992235,90.9724838789622,85.71237008366707,95.05866123786522,2007,-438.5372025887326
7,7,41532.757848,204357.01175,68.52874447804714,53.38497448289901,76.35117045125969,81.39962028651354,95.42319370721928,2008,-438.5372025887326
8,8,41642.451125,204298.9764,66.21167880082794,75.6032125049291,84.64086414840068,85.54408758561266,89.48326863771932,2009,-438.5372025887326
9,9,41701.9493775,204262.2071625,45.02362668516043,90.92297493847424,81.09697113410947,84.92794032249257,95.5148298355202,2010,-438.5372025887326
10,10,41513.514865000005,204286.3595,90.61639887516084,87.77721907216593,83.54612302169204,88.29314001372948,92.0420633632942,2011,-438.5372025887326
11,11,41619.62907333334,204273.00583333336,56.77442609713247,72.68031139936079,56.81942861592372,83.44040329277523,98.89471029705452,2012,-438.5372025887326
12,12,41684.651975,204247.00405,88.37890489527783,80.33678661147032,61.24100550938572,84.38243712366636,82.44520387195321,2013,-438.5372025887326
13,13,41591.159478,204181.23082,83.52661103733259,80.74421708214535,95.29673321421302,95.29720360730374,86.31635337179985,2014,-438.5372025887326
14,14,41562.70514875,204364.9238625,87.65153422084992,76.78526476442934,64.99816378107299,84.58985250108424,82.59972253880686,2015,-438.5372025887326
