,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,54.39971276737621,122.54503536191118,219.7316721434258,364.7993261987892,397.5005999264874,2001,-0.6882743198954187
1,1,41549.1776,204310.533875,52.84869987767782,155.33125133942266,233.3153526303641,285.5180315094345,367.4751087326613,2002,-0.6882743198954187
2,2,41589.569225,204168.115775,67.3408091084928,191.61223506761672,318.7679159314491,491.1521364778706,558.0175246981065,2003,-0.6882743198954187
3,3,41668.75582,204238.61746666665,39.96863793924183,154.02460395647077,305.5537480201647,462.09318207256695,556.4823805983224,2004,-0.6882743198954187
4,4,41521.489305,204334.882175,60.46682459404711,207.88832714310135,326.24550177151923,449.5950826924937,511.907886801795,2005,-0.6882743198954187
5,5,41617.044348,204259.03512,73.46132501909788,185.16456401300917,239.25932215919656,391.68417869834985,473.8365636684503,2006,-0.6882743198954187
6,6,41576.955798,204271.22694,47.99900378427858,116.9066024068,263.7407740108964,353.7266142995118,423.3614043000716,2007,-0.6882743198954187
7,7,41532.757848,204357.01175,65.53175630747077,156.26567693048287,290.3205670906393,347.56731661418473,366.81161780283446,2008,-0.6882743198954187
8,8,41642.451125,204298.9764,63.83139704323833,163.00690018482146,225.0760463680521,269.2365657216146,338.3189979487793,2009,-0.6882743198954187
9,9,41701.9493775,204262.2071625,59.45149889916966,183.6516573769439,338.6490804996109,508.44044996562,616.4163222432824,2010,-0.6882743198954187
10,10,41513.514865000005,204286.3595,59.54617330112492,202.74193817089724,281.2338987081631,392.879222105938,469.0486956559312,2011,-0.6882743198954187
11,11,41619.62907333334,204273.00583333336,70.09516774753473,83.54131241760699,189.4737648673226,275.0887596817021,331.9788075554196,2012,-0.6882743198954187
12,12,41684.651975,204247.00405,67.52947791745967,176.2653612843492,314.7417126901439,557.0595310196543,682.5976244795403,2013,-0.6882743198954187
13,13,41591.159478,204181.23082,41.777241774360895,134.0616165136234,287.6768598095186,492.2701013461461,603.9966313962235,2014,-0.6882743198954187
14,14,41562.70514875,204364.9238625,78.2069676035518,155.52630286796162,286.64547912422233,375.90671983898585,460.0556188820922,2015,-0.6882743198954187
