,x,y,EC_0.15,EC_0.37,EC_0.46,EC_0.61,EC_0.81,EC_1.10,EC_1.53,EC_2.15,EC_end,pos
0,41565.59265666668,204206.96052222225,79.31525526921,65.27654183260954,74.0952218230937,62.64385861611045,75.25071472815881,82.56389253077474,81.91381637977679,65.4562002653679,90.29737105200049,2001
1,41549.1776,204310.533875,64.79810952880284,74.4915901632901,84.6956327480544,56.04632782345174,53.69964683884545,72.84417613889194,84.49116806987476,89.28302484975299,95.42642983808686,2002
2,41589.569225,204168.115775,62.17613266983991,85.5662825977512,77.54010360999388,16.728241273653765,78.67014054321709,91.86862179846933,87.95040944027905,78.37037907475899,95.03324720069998,2003
3,41668.75582,204238.61746666665,82.05701751281637,76.54049088018887,65.59607490734669,76.62218756878924,66.69240254470871,74.99696581073826,65.75468727381433,90.38487082634832,96.71749601499788,2004
4,41521.489305,204334.882175,79.25737537899865,79.327840709127,84.38658030492574,68.22632093542015,92.28865851049918,60.26795305229757,79.37636195248756,82.734913279961,66.55945510994363,2005
5,41617.044348,204259.03512,91.45276449656849,92.98461798085638,65.30990424324115,88.38350449776895,70.08144536068737,71.63943349524294,74.01609012291568,93.00783443033454,90.25292726617097,2006
6,41576.955798,204271.22694,67.75438118575235,83.30293152144071,49.35594027608732,45.83528371238747,76.49703250928555,44.348293888426,73.75097278952724,91.02796093520413,93.08670257423535,2007
7,41532.757848,204357.01175,85.3242149017363,67.74689524446718,76.40294540078722,71.80299138620178,61.919220553743926,67.47522280436503,64.55132444014939,78.54497196379624,87.84123931226735,2008
8,41642.451125,204298.9764,90.93808471722444,70.50172897924598,87.21430253617666,21.459174157074113,30.82845070055664,61.47390442696831,85.73456826240027,74.31820991404332,98.14302440710406,2009
9,41701.9493775,204262.2071625,37.793488778442146,92.51114882286916,62.34431623431167,82.01704342610842,68.84563109466144,90.26420277206496,81.57826900545884,65.67948387211202,88.21800808162223,2010
10,41513.514865000005,204286.3595,75.59519326386581,82.25271823741566,81.05513050653585,77.93886441443844,30.523849663363276,90.94678089676214,64.01583405334766,89.46950010304096,93.2914135572099,2011
11,41619.62907333334,204273.00583333336,78.79294928283844,79.00822033064313,71.10887605811581,55.03380215894401,58.989926426369124,86.40687891856977,79.80642100665071,79.18576576778172,96.34374379039501,2012
12,41684.651975,204247.00405,79.33669107312753,82.55713718589573,76.33411370035351,64.58809798097849,90.6645408935742,75.25060880907849,82.36311712193302,55.48444470186658,93.52466861776087,2013
13,41591.159478,204181.23082,8.598931378585144,93.80776484254004,87.09468489395587,85.88225309383208,65.15306900611537,78.87301301889572,70.28414211997195,35.501387224275426,94.8086482297791,2014
14,41562.70514875,204364.9238625,44.73401839879856,97.46372770751324,63.56935539419176,76.29941079031185,71.46770101515139,79.72565738053677,79.71740611566173,97.46243276607932,83.494145519412,2015
