Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,100.92869463210909,82.73323375939972,60.75163145468204,40.55149150906416,27.44147866191169,1
1,107755.6395,183331.2104,33.471945248848805,32.82440196319318,32.958109673692995,33.341643120832515,33.41089925002406,2
2,107797.4476,183278.6469,127.53545862897148,138.47758164294223,152.59163438464046,165.7383456172275,173.97600580939175,3
3,107764.0831,183318.0822,18.897668637187884,18.781415106165863,20.64677247913332,23.60758112703664,26.164870712108357,4
4,107723.0048,183309.1898,118.69685357612587,97.76050757746948,71.7706628731381,47.37212960377872,31.19189143649565,5
5,107742.871,183330.0981,58.01580394384806,51.542952586488695,43.98559741488506,36.85982104397906,31.794542348757304,6
6,107806.7161,183274.99,100.81920053992172,118.44050735115206,141.63521017272484,163.59838661156692,177.63952985937345,7
7,107758.6659,183312.5732,34.719139352399424,32.299570002299575,30.787975842835344,30.017855603755223,29.57212337761742,8
8,107775.383,183309.8767,76.63863373269109,81.65165427511715,88.27270324672601,94.24397659164208,97.59143633937992,9
9,107726.3815,183318.7508,139.14363990208537,118.01610036931834,90.7576853467642,64.1303707600999,45.53807175130544,10
10,107766.4694,183327.2822,24.287433518702912,26.5824813639444,30.97779219453548,35.9539873018178,39.58908564149224,11
11,107777.0025,183299.3846,68.14013004617678,79.46522521450896,94.10273088883947,107.64418043282448,115.96836368284193,12
12,107752.314,183298.7686,108.71478252218938,97.26417918335484,82.81447256346276,68.71036462623671,58.68779844696005,13
13,107732.7209,183327.4299,87.17404136008135,83.0601999886532,78.03386573609838,72.78183363214578,68.44482560009303,14
14,107776.5235,183291.4178,95.37374966138212,101.3351586028407,109.44774483371688,117.26567394718867,122.31876765518008,15
