,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,107719.9979,183326.6793,61.74626509686081,66.8668670628426,85.84580974989666,100.59753364196396,130.35789803267426,108.86555188396923,95.88062885348346,62.63102801473174,1,-0.6183531824344677
1,107755.6395,183331.2104,35.07896819513954,56.21583692244643,56.332827710288754,83.94249615286546,174.83354388117098,99.20419282306158,143.48802071053842,71.49337519307946,2,-0.6183531824344677
2,107797.4476,183278.6469,50.54232287087321,112.15887917494547,153.05932847121514,266.7005966841521,288.2640182223386,168.90130978899262,110.46029478998088,86.81156857674543,3,-0.6183531824344677
3,107764.0831,183318.0822,55.29254533110095,21.276045879897485,85.389098714178,61.10462955854142,98.90454097576877,157.46853635577273,92.59244820604053,69.89524837711969,4,-0.6183531824344677
4,107723.0048,183309.1898,60.38257609259965,51.681537172619635,76.4557353856124,91.56533814407138,96.02072354991964,121.1386263701197,102.51715314920368,61.10020702140099,5,-0.6183531824344677
5,107742.871,183330.0981,45.10960359560998,56.093897322391534,65.5810715836154,90.86559529685762,127.77631904855355,87.33681272579514,115.84051039122832,70.08246730338234,6,-0.6183531824344677
6,107806.7161,183274.99,42.77469138097269,75.57233001507991,142.08938346772112,189.60088963107378,249.8206052291486,224.5061855761618,144.70436301158625,79.99026024921871,7,-0.6183531824344677
7,107758.6659,183312.5732,27.13656389741947,49.273431135804,64.91091829095899,112.9597938358504,105.02479920341653,84.32495769025017,91.73498263261384,68.62679920903508,8,-0.6183531824344677
8,107775.383,183309.8767,69.03038337163306,49.475041647591276,79.52413743252227,96.14592619115547,141.87840695391515,93.64284629329511,107.76892356604802,70.05722717350596,9,-0.6183531824344677
9,107726.3815,183318.7508,64.2204964084111,84.54485058506127,114.1560060324988,153.2667532424278,106.89158718698599,112.43459758891515,113.40143036590759,62.29916709243216,10,-0.6183531824344677
10,107766.4694,183327.2822,36.18037153573857,35.90169172605612,53.80699069940602,103.62639299381166,114.15456784721235,81.90656567798754,109.44396224257807,64.06958745718453,11,-0.6183531824344677
11,107777.0025,183299.3846,33.63899492058488,64.86841678837075,91.02446386311597,88.03592803364045,136.52076901986175,114.55020856467534,145.7613548871276,72.59864199497011,12,-0.6183531824344677
12,107752.314,183298.7686,54.000854919874826,90.38999721197474,121.64650770748784,106.41519595623485,91.1137283309286,83.17198716399565,125.99482492763958,53.39902420946752,13,-0.6183531824344677
13,107732.7209,183327.4299,65.52646433830496,32.39766104499705,43.939200953634874,145.73644471273752,165.11307139663043,79.53365261754169,90.39471136426859,58.64203254374759,14,-0.6183531824344677
14,107776.5235,183291.4178,49.43290099323455,83.99523564673206,120.22267979422146,149.48336522256676,162.84605415954442,166.24097015599386,98.89842400324575,62.02492711540105,15,-0.6183531824344677
