Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,97.7303518364288,57.55529501097726,28.05866849137268,36.17869436833265,43.127747934813975,1
1,107755.6395,183331.2104,17.913531552633845,26.94786766388536,44.14352198189694,33.59789318954597,28.78000967279153,2
2,107797.4476,183278.6469,84.8070686885585,89.97117771203187,71.45080257284773,81.41119972250024,92.42675631037268,3
3,107764.0831,183318.0822,11.177543244919038,27.55059506105531,19.9251137451013,31.163033182085933,20.463322545383,4
4,107723.0048,183309.1898,91.01241864136422,92.5532698263403,66.05411238384278,23.036382917968474,16.60212421366331,5
5,107742.871,183330.0981,46.81875972824544,41.54043205121534,49.90949680066982,38.27075284823661,27.189928854562325,6
6,107806.7161,183274.99,96.13613571742025,93.42481529681568,93.1055245889587,85.61591218402066,37.19586981057691,7
7,107758.6659,183312.5732,33.23686770410713,14.406802580463014,30.293017079228907,28.480160277060683,32.30341305516111,8
8,107775.383,183309.8767,72.49229109927695,67.48397907521192,73.02036836682753,79.68224806836552,81.18632796931267,9
9,107726.3815,183318.7508,97.45048428776433,94.70187432393642,73.08331427145828,71.55542003862992,63.56215123743219,10
10,107766.4694,183327.2822,20.225152602933548,31.782953206957885,25.34416469138573,27.169017947589328,37.33773479040628,11
11,107777.0025,183299.3846,69.05290890190327,83.70798292355512,80.01566714327485,80.12588533870189,95.4400434409192,12
12,107752.314,183298.7686,94.65690096471076,77.00074983364661,60.22504490702568,83.76645226804955,53.975398671418525,13
13,107732.7209,183327.4299,69.22827381684279,69.73294616141179,69.82260645030371,67.68628527110045,79.65164536851415,14
14,107776.5235,183291.4178,87.7216905697009,94.22980286444442,72.6695108339086,70.62713555928471,71.6791749822782,15
