,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,48.93729431622359,112.22424429306922,196.5775566733321,397.4856765561543,542.9290100767716,2001,-0.2034173528084457
1,1,41549.1776,204310.533875,57.59676908586175,107.19753833601504,173.72380079265852,326.04850001470345,337.5772572362156,2002,-0.2034173528084457
2,2,41589.569225,204168.115775,48.75180554671504,86.33411002143289,258.1293389029792,535.0575806139632,731.1329366566778,2003,-0.2034173528084457
3,3,41668.75582,204238.61746666665,54.07527993536687,128.41362663371578,280.8640142866056,476.3746255669232,642.3250404795475,2004,-0.2034173528084457
4,4,41521.489305,204334.882175,75.59042361022773,161.0793060707222,285.42775170153266,467.70274723102034,588.6992202577699,2005,-0.2034173528084457
5,5,41617.044348,204259.03512,50.17142067707877,134.11439339385487,253.59587217360888,404.92836977384377,526.9814465053915,2006,-0.2034173528084457
6,6,41576.955798,204271.22694,47.50205497352384,106.4656676448696,184.4432922976265,313.44880575103844,538.2633859683928,2007,-0.2034173528084457
7,7,41532.757848,204357.01175,45.85534583049981,142.05869617256727,281.2844974625901,343.8959480550384,431.3037546507461,2008,-0.2034173528084457
8,8,41642.451125,204298.9764,52.569284549859546,101.79956837850548,156.44760907845696,275.645378727843,450.7179174743213,2009,-0.2034173528084457
9,9,41701.9493775,204262.2071625,36.36097346194254,124.39254650014216,321.5179889154178,573.0054516046707,731.5394253625466,2010,-0.2034173528084457
10,10,41513.514865000005,204286.3595,67.77541571396817,169.32661783759718,282.17620708999016,413.89769858564006,493.4521097328875,2011,-0.2034173528084457
11,11,41619.62907333334,204273.00583333336,41.71697751471245,119.4036330461992,207.57320697780773,216.3949158740344,366.716577433035,2012,-0.2034173528084457
12,12,41684.651975,204247.00405,46.2176882527432,191.38190910740883,367.12131057608593,642.100547716652,826.7446046278565,2013,-0.2034173528084457
13,13,41591.159478,204181.23082,68.12984345736612,137.36176274338922,283.89680730742487,430.1403463065857,617.4063469351701,2014,-0.2034173528084457
14,14,41562.70514875,204364.9238625,77.68656611913447,208.1915066935158,304.8151725112328,387.1965305745193,458.96016349456266,2015,-0.2034173528084457
