,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,66.24244773950757,94.98188174167089,63.5744064305395,56.99907925102413,80.88780186174414,86.9555034807694,43.66550229721716,98.88393447109303,2001
1,41548.70351,204311.6093,68.60442931777423,75.63881966515706,73.88088952765177,46.882828149010486,81.17022078621616,47.82852059480024,89.71639262949878,88.55340650382774,2002
2,41589.68646,204167.8156,39.10954071684419,91.21645321425085,35.018607441563304,65.87155152463455,80.5644586648908,91.18273376327485,74.56182114318246,97.50748499903003,2003
3,41668.92012,204238.2888,76.8674212312211,48.09856733812476,54.378711690796735,80.58147477976622,62.171526946591044,80.78104269480932,90.57576273978582,84.88281219607904,2004
4,41521.64592,204334.5815,75.69174729265967,88.83758459307222,71.78266051234527,74.15255732321617,92.0278667300721,92.12062317630159,70.21698462483901,95.63252058962622,2005
5,41617.05436,204259.0171,65.15641777287243,71.93770011332273,85.08570596724104,87.82300950301904,84.26030330931825,72.601403123118,90.37170787108903,92.88857651181118,2006
6,41576.95294,204271.2311,69.68578837893769,52.78328197026728,81.68295892943648,70.85755671869548,76.73928435743173,67.19932415710906,77.58442649847808,95.11433979424515,2007
7,41533.54743,204357.0333,75.6232748513588,74.47221030656128,53.4143610545959,81.44950608974025,61.76533510926452,60.268851380259804,89.23217351600097,87.63275055453974,2008
8,41642.94946,204299.055,63.399654358111235,83.4486267355815,57.02175420893731,70.28059255468733,67.42352822447123,80.11224822145576,89.82573391991058,87.39422539302636,2009
9,41701.0223,204261.7069,96.97456745469655,57.958547161146114,83.8840050252928,92.9977663819197,39.08056630766833,92.99705164948956,91.35246732482095,93.01491996024306,2010
10,41513.61527,204286.1329,81.29523394486557,83.8873486491192,85.12104786768339,49.000921699940434,83.02496786503788,70.5821212137893,89.0904730964496,87.83083624595646,2011
11,41619.48192,204273.3088,42.65696857687309,49.5200281979155,53.0860039918208,87.35032733587119,86.97418238468636,77.58410811852576,84.83437893624692,90.72737558074375,2012
12,41684.4859,204247.3604,65.98687381781814,54.957988964280744,60.85713680756299,76.40518904146273,67.6712617597415,66.08971853448796,87.57792105937489,94.68595027632067,2013
13,41591.14582,204181.2118,65.86166488751789,78.06302722821401,84.99013956522266,54.61533595862423,66.31836032902062,81.44662872505657,89.85918388212734,82.63596240058024,2014
14,41563.2081,204364.9004,78.6365716472455,72.49419475708365,59.65442317117729,87.26797145510895,63.588707645242984,37.858102633724826,83.88965387556907,90.76599234582885,2015
