,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,67.07098797504634,85.76875130280523,64.65454194736796,59.32686003000816,76.36451990864195,71.3364325790573,82.31378187592256,90.89339398231198,2001
1,41548.70351,204311.6093,79.17423990880168,85.83200994359763,79.16942428457733,74.24227355083204,77.99748607613157,49.59933385355467,79.89112957140522,86.35161463381928,2002
2,41589.68646,204167.8156,88.29957620740566,56.47082842272233,34.4312722961403,66.74876468142173,61.00987033562191,77.78574902896611,89.14247439312935,95.52267903210839,2003
3,41668.92012,204238.2888,77.90990505277715,72.14193607259327,44.48492011686594,74.05176714254964,82.04817408577084,93.79173745150706,81.58377468471856,88.19600622514969,2004
4,41521.64592,204334.5815,59.95153902927265,94.94926204740462,69.99914231726554,53.16583875919482,57.31904549933858,90.96114427872473,87.55546406439275,85.72972110512055,2005
5,41617.05436,204259.0171,84.98372572196357,69.93268246878479,43.91315525457936,68.44599277953682,68.42530833883592,82.70455967315692,67.50800756994549,94.75919753076941,2006
6,41576.95294,204271.2311,88.21806924827078,90.82119912168882,78.62688444831507,87.97632421667167,84.38743350634533,82.2643632705217,85.49212532362202,89.14600912360629,2007
7,41533.54743,204357.0333,61.224625208571,94.44861075684126,63.201356282041,54.948898229992956,82.70596875587542,50.571660868397075,83.84830306911273,88.23439451343113,2008
8,41642.94946,204299.055,71.27680432483601,87.32619145469269,71.22960431688594,37.39533299202707,73.23931127718812,77.59874241079922,94.70349868952121,97.01738754777304,2009
9,41701.0223,204261.7069,92.71852980576918,75.0293796093979,62.99731651744662,23.691577054336758,95.18938652572412,74.94723216202115,46.48902221023183,90.75342061613588,2010
10,41513.61527,204286.1329,83.60884474041166,63.57929229020254,53.455482987099614,88.00962116340042,78.31950006233113,86.47662232594409,85.83060968892876,89.47603768079904,2011
11,41619.48192,204273.3088,54.971202273376825,83.18965086581282,81.47212045761276,58.566775048729205,48.91725439595687,95.78469510797296,60.98614949584519,91.89525982382914,2012
12,41684.4859,204247.3604,72.29569704028424,83.79847817189545,25.00698555969976,75.98238680720188,73.60451987216703,93.78145512865304,50.0416844485809,92.10687542778882,2013
13,41591.14582,204181.2118,57.4951962467172,79.12640255701305,76.77843344807728,32.476949886453156,74.24159453218515,76.09488692211349,73.03021904457442,95.03574226236827,2014
14,41563.2081,204364.9004,79.49827322095125,73.40503465484663,55.35696750007381,80.13672278176652,82.90136155096107,75.02008916492368,82.7714253848459,80.95269574489046,2015
